,Hugo_Symbol,Entrez_Gene_Id,normality,p,stat,expressed,fdr_hypothesis,fdr,corrected
6242,RASL11B,65997,NORMAL,1.8989320193738752e-06,144.0,True,True,4.68027545080378e-06,False
6243,CCDC82,79780,NORMAL,6.166815818239549e-07,121.0,True,True,1.6666417906772247e-06,False
6244,IL17RE,132014,NOT,4.2958778089915806e-08,70.0,True,True,1.5499433824212521e-07,False
6245,WBSCR16,81554,NOT,6.482283621094172e-07,122.0,True,True,1.7429019385899116e-06,False
6246,DDX21,9188,NORMAL,0.0014689163506685506,308.0,True,True,0.0023370353617424215,False
6247,GABRQ,0,NOT,1.8513984938309186e-09,2.0,True,True,1.3529796104054656e-08,False
6248,C8orf82,414919,NORMAL,1.349373327022795e-05,175.0,True,True,2.893189056015736e-05,False
6249,ZNF439,90594,NOT,2.118385561420393e-07,100.0,True,True,6.35662855194325e-07,False
6250,KREMEN1,83999,NOT,2.9937649854285763e-09,23.0,True,True,1.8583287863197503e-08,False
6251,GLE1,2733,NOT,0.001820891562935177,284.0,True,True,0.002861448353470862,False
6252,NEDD1,121441,NOT,2.876519376220131e-08,47.0,True,True,1.1023041753372395e-07,False
6253,hsa-mir-1199,0,NORMAL,1.5669201260056926e-06,140.0,True,True,3.928671288352445e-06,False
6254,C2CD4B,388125,NOT,2.0893271788382714e-06,146.0,True,True,5.108722861207521e-06,False
6255,COMMD5,28991,NORMAL,0.005850814686854701,352.0,True,True,0.008592127161267962,False
6256,ARL15,54622,NORMAL,0.0001732697084248276,235.0,True,True,0.0003138549033279749,False
6257,AC096677.1,0,NOT,0.06313111222674214,445.0,False,False,0.0803045800094821,False
6258,FSTL4,23105,NOT,7.327454491069752e-06,173.0,True,True,1.64136120764043e-05,False
6259,BPNT1,10380,NOT,0.28611306681020277,527.0,False,False,0.32529967284100647,False
6260,KCNE4,23704,NOT,0.9807463639015632,635.0,False,False,0.9831366237102945,False
6261,PTRH2,51651,NOT,1.9919455004886565e-06,145.0,True,True,4.891380031406047e-06,False
6262,KANSL2,54934,NOT,0.00016350590049904026,247.0,True,True,0.0002972599906462766,False
6263,EIF2B2,8892,NOT,5.3259507185114864e-06,166.0,True,True,1.220236056528991e-05,False
6264,SMEK2,57223,NORMAL,1.0972275734771263e-05,182.0,True,True,2.3815311385623014e-05,False
6265,STK17A,9263,NOT,0.045171350475127686,430.0,True,False,0.05869829091754406,True
6266,FBXW5,54461,NOT,0.7920856095651607,586.0,False,False,0.8160352400547561,False
6267,GOLGA7,51125,NOT,0.8130405737621077,613.0,False,False,0.8347364740128617,False
6268,PDZK1IP1,10158,NOT,0.04313897993310964,428.0,True,False,0.056162926998603445,True
6269,IFIT1,3434,NOT,9.63065645576518e-07,130.0,True,True,2.5021746168347647e-06,False
6270,TRAPPC9,83696,NORMAL,0.8205387894383639,614.0,False,False,0.8413846730900301,False
6271,ARHGEF19,128272,NOT,9.634403725281619e-10,4.0,True,True,1.093136886055739e-08,False
6272,ZNF335,63925,NOT,0.023005269620628852,402.0,True,True,0.03118456000442274,False
6273,CSPG4,1464,NOT,0.2817749697566426,526.0,False,False,0.3208742651645354,False
6274,BMP8B,656,NOT,4.834856894007243e-05,204.0,True,True,9.497629388671266e-05,False
6275,SHISA5,51246,NORMAL,0.006172062070126326,321.0,True,True,0.009044225316942257,False
6276,RWDD3,25950,NORMAL,0.8306509041020111,591.0,False,False,0.8504916055217071,False
6277,RNF24,11237,NOT,0.0003355406283614202,266.0,True,True,0.0005846746373757852,False
6278,HES5,388585,NORMAL,0.5084522642448014,569.0,False,False,0.549519073124934,False
6279,SENP3,26168,NORMAL,2.138386133698974e-06,136.0,True,True,5.227939493298864e-06,False
6280,KRBA1,84626,NOT,8.727877108700991e-07,128.0,True,True,2.2913993473071367e-06,False
6281,CDON,50937,NOT,0.013283902663624031,381.0,True,True,0.018622041590043426,False
6282,ST18,9705,NORMAL,0.000115029232886914,238.0,True,True,0.00021412820938719498,False
6283,SCN2B,6327,NOT,2.344791097412956e-08,59.0,True,True,9.197608130746778e-08,False
6284,C19orf70,125988,NOT,0.4456939567786775,558.5,False,False,0.4880118592477438,False
6285,SNAPC1,6617,NOT,6.109585409500458e-06,169.0,True,True,1.3845348019037178e-05,False
6286,THPO,7066,NOT,0.46022535633648,561.0,False,False,0.5022040951748273,False
6287,ACOT2,10965,NORMAL,1.0235189212610724e-09,5.0,True,True,1.093136886055739e-08,False
6288,TMEM11,8834,NOT,0.06451517853717512,446.0,False,False,0.08196658889679342,False
6289,FBLN7,129804,NOT,0.02243034441503315,401.0,True,True,0.030463113479046403,False
6290,DUSP23,54935,NOT,0.2008761306841198,505.0,False,False,0.23513586919421123,False
6291,DUSP6,1848,NORMAL,5.063849902320951e-09,32.0,True,True,2.742257274689481e-08,False
6292,FAM194B,220081,NORMAL,0.10382687040086713,469.0,False,False,0.12774084368456518,False
6293,DYNC1LI1,51143,NORMAL,1.8763155422279055e-08,55.0,True,True,7.644658252827138e-08,False
6294,THSD4,79875,NORMAL,7.683946512066697e-05,215.0,True,True,0.00014716205764517983,False
6295,TMPRSS2,7113,NOT,8.031090907046913e-10,1.0,True,True,1.093136886055739e-08,False
6296,ZNF251,90987,NOT,1.253271740608575e-05,185.0,True,True,2.696844708397251e-05,False
6297,SLN,6588,NOT,3.678834025023841e-05,210.0,True,True,7.355539095172089e-05,False
6298,KRT78,196374,NORMAL,3.2688320231929334e-09,24.5,True,True,2.000321402786324e-08,False
6299,PTGIS,5740,NOT,1.4685612927356851e-09,11.0,True,True,1.1838262404110574e-08,False
6300,PID1,55022,NOT,7.556929455863566e-10,0.0,True,True,1.093136886055739e-08,False
6301,TACC3,10460,NOT,1.1100954635085601e-09,0.0,True,True,1.093136886055739e-08,False
6302,ARHGAP8,23779,NOT,0.00013997160351564034,243.0,True,True,0.0002570436324792906,False
6303,KDM5D,8284,NOT,0.0005985829214003741,177.0,True,True,0.0010069646476961209,False
6304,BNIP3L,665,NOT,0.006973829264546701,358.0,True,True,0.010150214891317235,False
6305,FAM101B,359845,NOT,2.470379346475543e-09,13.0,True,True,1.6307146813284298e-08,False
6306,ZFYVE21,79038,NOT,4.7244338450388704e-05,216.0,True,True,9.288106825201603e-05,False
6307,MTRNR2L9,100463487,NORMAL,0.00037631805527393874,255.0,True,True,0.0006504146478096339,False
6308,CDKL3,51265,NORMAL,3.1229884726903794e-06,154.5,True,True,7.4526351520550225e-06,False
6309,NPC2,10577,NORMAL,7.556929455863566e-10,0.0,True,True,1.093136886055739e-08,False
6310,TTC39A,22996,NORMAL,1.1913151364582724e-07,89.0,True,True,3.797042247659899e-07,False
6311,TRPC4AP,26133,NOT,0.07649809104336511,454.0,False,False,0.09611641012249125,False
6312,GNRHR,2798,NOT,0.00020492269892338877,226.0,True,True,0.00036825544823692306,False
6313,SP1,6667,NORMAL,0.26902944110197013,523.0,False,False,0.30786192335960083,False
6314,FAM156A,29057,NOT,0.9576577827172162,632.0,False,False,0.9629533292456293,False
6315,VPS18,57617,NOT,0.00020295107417856294,239.0,True,True,0.00036478824330815466,False
6316,SLC9C1,285335,NOT,0.05981057468342116,404.5,False,False,0.07642781845225982,False
6317,SPAG17,200162,NOT,0.07180752515234809,451.0,False,False,0.09059190805570826,False
6318,ZNRF2,223082,NOT,4.632833685681215e-05,203.0,True,True,9.12255806681215e-05,False
6319,RFTN2,130132,NORMAL,1.6329285453687908e-07,95.0,True,True,5.028313836229208e-07,False
6320,SLC30A7,148867,NOT,0.6224429010644494,563.0,False,False,0.6602419940985118,False
6321,TXK,7294,NOT,1.0872449061578735e-09,6.0,True,True,1.093136886055739e-08,False
6322,NR2C1,7181,NOT,0.0005197734444031209,278.0,True,True,0.0008806479258595444,False
6323,RNASE3,6037,NOT,0.00016994593196152202,248.0,True,True,0.0003081897936841584,False
6324,ACAD8,27034,NOT,1.8989320193738752e-06,144.0,True,True,4.68027545080378e-06,False
6325,KCNG2,26251,NORMAL,0.4540183202228396,515.0,False,False,0.4964657856595489,False
6326,CAV1,857,NORMAL,3.366814035344517e-09,25.0,True,True,2.0300772237548528e-08,False
6327,DOK4,55715,NOT,1.1548334686261787e-09,7.0,True,True,1.093136886055739e-08,False
6328,FAM187A,388389,NOT,1.0622989525465147e-06,132.0,True,True,2.7430813759702605e-06,False
6329,DKFZP779L1853,0,NORMAL,0.4286094261609269,555.5,False,False,0.470737353737047,False
6330,SLC26A10,65012,NORMAL,0.008053347429558405,363.0,True,True,0.011632238866690757,False
6331,NUDT13,25961,NORMAL,4.0375392997249546e-06,160.0,True,True,9.431844679208734e-06,False
6332,ZNF207,7756,NOT,4.867302741885604e-08,64.0,True,True,1.7311643991367883e-07,False
6333,SYNGR4,23546,NORMAL,3.569193464674167e-09,26.0,True,True,2.107678486408228e-08,False
6334,MAP4K3,8491,NOT,0.9039556033614752,625.0,False,False,0.9158846362504096,False
6335,SERPINB10,5273,NOT,0.3368001990982389,538.0,False,False,0.3777853420474468,False
6336,FICD,11153,NOT,3.1749592482457436e-09,24.0,True,True,1.9449440075689794e-08,False
6337,MTERFD1,51001,NORMAL,2.7898521185566788e-09,15.0,True,True,1.784169859545998e-08,False
6338,ETV2,2116,NOT,0.0005997209612827203,282.0,True,True,0.00100760354076629,False
6339,FAM129B,64855,NOT,1.1155358793431112e-06,133.0,True,True,2.8676908207815842e-06,False
6340,PDCD5,9141,NORMAL,2.508530941708086e-09,20.0,True,True,1.63281356510954e-08,False
6341,DNTTIP1,116092,NORMAL,3.827824777326313e-06,148.0,True,True,8.990574171082538e-06,False
6342,CLEC2D,29121,NORMAL,0.045171350475127686,430.0,True,False,0.05869829091754406,True
6343,DND1,373863,NOT,0.8853114767544696,598.0,False,False,0.900006145646677,False
6344,CD163L1,283316,NOT,0.11899531368679402,476.0,False,False,0.1449093111931631,False
6345,KLLN,100144748,NOT,0.0046079166335920305,344.0,True,True,0.006853948669304489,False
6346,EGLN2,112398,NOT,1.0559122734362712e-07,78.0,True,True,3.430672282040923e-07,False
6347,SUN1,23353,NOT,2.026757046469517e-05,196.0,True,True,4.2142787647762284e-05,False
6348,CCL20,6364,NOT,0.1450394742666809,466.0,False,False,0.17413002418214696,False
6349,SIRT1,23411,NOT,3.88766196573343e-08,60.0,True,True,1.4183603053441395e-07,False
6350,SLC12A2,6558,NOT,1.849627704721443e-05,182.0,True,True,3.8744171940175734e-05,False
6351,MSH4,4438,NORMAL,0.06794295001360053,429.0,False,False,0.08606837731795476,False
6352,TROAP,10024,NORMAL,7.556929455863566e-10,0.0,True,True,1.093136886055739e-08,False
6353,ARHGAP35,2909,NOT,0.25059205068568424,497.0,False,False,0.2885600370347417,False
6354,NUP37,79023,NOT,9.06805772149548e-10,3.0,True,True,1.093136886055739e-08,False
6355,IL12A,3592,NOT,0.00017662400186114233,249.0,True,True,0.00031959564597792327,False
6356,CTSW,1521,NOT,8.53422673646545e-10,2.0,True,True,1.093136886055739e-08,False
6357,SPACA3,124912,NORMAL,0.8956918798079371,528.5,False,False,0.9094320691008647,False
6358,POU2F2,5452,NOT,0.9230969889487787,627.5,False,False,0.9329257874036244,False
6359,PALD1,27143,NOT,2.228554183152968e-09,18.0,True,True,1.5091443949026863e-08,False
6360,KLHL4,56062,NOT,5.347465175047991e-05,219.0,True,True,0.00010433415506997294,False
6361,GNAZ,2781,NOT,0.5146616284591244,570.0,False,False,0.555464510184535,False
6362,BDKRB2,624,NORMAL,0.40916988955076716,552.0,False,False,0.45133834633736686,False
6363,SLC27A1,376497,NOT,1.992152246212597e-07,81.0,True,True,6.03867872492062e-07,False
6364,MS4A2,2206,NOT,7.556929455863566e-10,0.0,True,True,1.093136886055739e-08,False
6365,ARSK,153642,NOT,0.0008901641446254349,264.0,True,True,0.0014600821874671847,False
6366,AP1S1,1174,NOT,8.53422673646545e-10,2.0,True,True,1.093136886055739e-08,False
6367,TXNDC11,51061,NOT,5.063849902320951e-09,32.0,True,True,2.742257274689481e-08,False
6368,RCHY1,25898,NOT,5.6363761403217416e-08,75.0,True,True,1.9630725367753647e-07,False
6369,EIF3B,8662,NORMAL,9.06805772149548e-10,3.0,True,True,1.093136886055739e-08,False
6370,DNLZ,728489,NOT,0.15633986669903338,470.0,False,False,0.1866591469504321,False
6371,ZNF136,7695,NOT,2.8863964852459415e-07,106.0,True,True,8.40143206109918e-07,False
6372,CALU,813,NORMAL,4.778329681962615e-09,31.0,True,True,2.6163437482061546e-08,False
6373,NBPF10,25832,NORMAL,8.389784493551585e-06,176.0,True,True,1.8581221426423543e-05,False
6374,EDC3,80153,NOT,1.071681462657252e-07,87.0,True,True,3.4623709121758047e-07,False
6375,COX10,1352,NOT,0.0010105215969078705,282.0,True,True,0.0016442272380694605,False
6376,FZD7,8324,NOT,2.736556694605399e-05,203.0,True,True,5.5741088196330936e-05,False
6377,CD52,1043,NORMAL,8.031090907046913e-10,1.0,True,True,1.093136886055739e-08,False
6378,LTBP3,4054,NORMAL,8.364432470054176e-05,230.0,True,True,0.00015920622622321055,False
6379,TBX2,6909,NORMAL,1.0872449061578735e-09,6.0,True,True,1.093136886055739e-08,False
6380,E2F5,1875,NOT,0.9922978727486748,636.5,False,False,0.9932177850242399,False
6381,SYNGAP1,8831,NORMAL,0.02131786738680895,399.0,True,True,0.02903620272073836,False
6382,NAT14,57106,NORMAL,0.0591312817014236,442.0,False,False,0.07557656787452595,False
6383,SLC35B1,10237,NOT,1.56140806782635e-05,190.0,True,True,3.312048670395408e-05,False
6384,CHGB,1114,NOT,3.851211595566846e-08,68.0,True,True,1.407115925250601e-07,False
6385,DTL,51514,NORMAL,7.556929455863566e-10,0.0,True,True,1.093136886055739e-08,False
6386,AP1S2,8905,NORMAL,1.4992617020836475e-08,51.0,True,True,6.406071210362357e-08,False
6387,AMIGO3,386724,NORMAL,0.7906511428554124,610.0,False,False,0.8149948381661942,False
6388,ZSWIM4,65249,NORMAL,0.030966121306207003,414.0,True,True,0.04117771884879732,False
6389,B3GALT1,8708,NOT,0.007826177717240248,362.0,True,True,0.011317363139571848,False
6390,AC024257.1,0,NOT,0.4393983427653608,449.0,False,False,0.48163746010606656,False
6391,SIGLEC9,27180,NORMAL,1.0872449061578735e-09,6.0,True,True,1.093136886055739e-08,False
6392,MYL6,4637,NOT,1.1548334686261787e-09,7.0,True,True,1.093136886055739e-08,False
6393,FAM73A,374986,NOT,1.0654508547103818e-06,122.0,True,True,2.7495762645834843e-06,False
6394,ATHL1,80162,NOT,0.3950506668292877,527.0,False,False,0.43743992497121625,False
6395,KCNS3,3790,NORMAL,0.0013286656560382564,305.0,True,True,0.002126234294401193,False
6396,RORA,6095,NOT,0.03492375090847877,419.0,True,True,0.046106824374778047,False
6397,DHX35,60625,NOT,1.4280124167862343e-07,75.0,True,True,4.4665787615394165e-07,False
6398,PHF17,0,NORMAL,3.569937627340362e-09,26.0,True,True,2.107678486408228e-08,False
6399,POLR1C,9533,NOT,8.02029719177541e-06,175.0,True,True,1.7820017233173017e-05,False
6400,CMTM8,152189,NOT,2.228554183152968e-09,18.0,True,True,1.5091443949026863e-08,False
6401,DFNB31,25861,NOT,6.233673525160699e-05,210.0,True,True,0.0001207250113757299,False
6402,FOXS1,2307,NOT,0.0009134810927946906,294.0,True,True,0.0014944962475640002,False
6403,ARL3,403,NORMAL,0.013647399077956259,382.0,True,True,0.01910989860352552,False
6404,GSS,2937,NORMAL,1.383114626082743e-09,10.0,True,True,1.150375790350476e-08,False
6405,SMARCA4,6597,NOT,1.5496795271408795e-07,94.0,True,True,4.799339159440426e-07,False
6406,HSCB,150274,NOT,0.0002771878950105036,247.0,True,True,0.0004883154075368601,False
6407,CYP7A1,1581,NOT,1.421994079307417e-06,138.0,True,True,3.591309028595971e-06,False
6408,HSD17B10,3028,NOT,7.37844890371565e-08,80.0,True,True,2.49340189381236e-07,False
6409,CHST2,9435,NOT,0.0007413258442797535,288.0,True,True,0.0012300839458200693,False
6410,TTC9B,148014,NORMAL,0.015855107909904357,370.0,True,True,0.022027197189637325,False
6411,ITGA2,3673,NORMAL,1.016310324350643e-07,86.0,True,True,3.304491032026606e-07,False
6412,RGS13,6003,NORMAL,8.031090907046913e-10,1.0,True,True,1.093136886055739e-08,False
6413,ESR1,2099,NORMAL,6.482283621094172e-07,122.0,True,True,1.7429019385899116e-06,False
6414,RPL9,6133,NOT,0.001533789242219388,294.0,True,True,0.0024362090069271728,False
6415,MYOZ2,51778,NOT,1.9091348579808304e-07,98.0,True,True,5.795097490992892e-07,False
6416,SHANK3,85358,NORMAL,7.556929455863566e-10,0.0,True,True,1.093136886055739e-08,False
6417,CLEC2B,9976,NOT,0.0004664577578360452,275.0,True,True,0.0007957003818127462,False
6418,MCPH1,79648,NOT,0.005431103581275839,333.0,True,True,0.008008474104962167,False
6419,SNRPB2,6629,NORMAL,0.00013997160351564034,243.0,True,True,0.0002570436324792906,False
6420,C1QTNF5,83552,NORMAL,1.9791055568801153e-09,16.0,True,True,1.4011905120944259e-08,False
6421,KLHL35,283212,NOT,0.02077987436152983,398.0,True,True,0.02835708425589919,False
6422,HDC,3067,NOT,8.031090907046913e-10,1.0,True,True,1.093136886055739e-08,False
6423,CCDC30,728621,NOT,2.0112956285640902e-07,99.0,True,True,6.064781285293185e-07,False
6424,EIF5,1983,NORMAL,0.00011057233752408534,237.0,True,True,0.00020643435974587423,False
6425,TBC1D14,57533,NORMAL,0.012244245598763703,378.0,True,True,0.017241550596563657,False
6426,ZNF182,7569,NOT,0.40371286324404143,551.0,False,False,0.4458313438944458,False
6427,AMDHD1,144193,NORMAL,0.49006249702346216,566.0,False,False,0.5315728768102668,False
6428,LRRC49,54839,NORMAL,0.0008824284567292386,293.0,True,True,0.0014476687169988223,False
6429,ZFPM2,23414,NOT,8.212511505089428e-08,82.0,True,True,2.733547904632367e-07,False
6430,BPHL,670,NOT,8.307614297134824e-07,127.0,True,True,2.1887149150984306e-06,False
6431,TAF9B,51616,NOT,0.035765089456348424,420.0,True,True,0.04713831695723041,False
6432,LY6G5C,80741,NORMAL,1.6551652076305667e-09,13.0,True,True,1.259602597436918e-08,False
6433,SNAPC2,6618,NOT,0.0010845019501392556,299.0,True,True,0.0017569887638240306,False
6434,TMEM86A,144110,NOT,0.0004498510581506042,274.0,True,True,0.0007688905738153446,False
6435,TRIM63,84676,NOT,4.228399670838428e-07,113.5,True,True,1.1853706709391906e-06,False
6436,CD300C,10871,NOT,8.53422673646545e-10,2.0,True,True,1.093136886055739e-08,False
6437,CREBBP,1387,NOT,0.18122946024254183,499.0,False,False,0.2137752765920048,False
6438,ECSIT,51295,NORMAL,0.024807493454958803,405.0,True,True,0.033469966372572116,False
6439,FNTB,2342,NOT,3.0082632674400445e-06,143.0,True,True,7.192767881664605e-06,False
6440,SH2D1A,4068,NOT,8.522692085804807e-05,217.5,True,True,0.0001621827558738467,False
6441,RHOV,171177,NOT,9.06805772149548e-10,3.0,True,True,1.093136886055739e-08,False
6442,AC012313.1,0,NOT,6.718506532819105e-07,103.5,True,True,1.806134459297386e-06,False
6443,C5orf30,90355,NORMAL,0.00042593975320878393,272.5,True,True,0.0007305509567793628,False
6444,MLC1,23209,NORMAL,2.473756574659273e-07,103.0,True,True,7.309980298877685e-07,False
6445,IMMP2L,83943,NORMAL,0.0016771655501775634,312.0,True,True,0.0026493265251753303,False
6446,GJC3,349149,NOT,0.004206930196575554,341.0,True,True,0.006291969688493774,False
6447,WDR49,151790,NOT,1.253271740608575e-05,185.0,True,True,2.696844708397251e-05,False
6448,ECT2L,345930,NORMAL,6.482283621094172e-07,122.0,True,True,1.7429019385899116e-06,False
6449,USP21,27005,NOT,5.6363761403217416e-08,75.0,True,True,1.9630725367753647e-07,False
6450,CANT1,124583,NOT,7.784669528923821e-08,81.0,True,True,2.6092387681831394e-07,False
6451,SNCG,6623,NOT,0.00015130856874845337,245.0,True,True,0.00027636450889506576,False
6452,ZDBF2,57683,NORMAL,0.23319070659441454,514.0,False,False,0.26997985767834,False
6453,MYOF,26509,NORMAL,0.4202147293438653,554.0,False,False,0.4623405801805791,False
6454,AGAP3,116988,NOT,0.001533789242219388,294.0,True,True,0.0024362090069271728,False
6455,CD3D,915,NORMAL,0.0013286656560382564,305.0,True,True,0.002126234294401193,False
6456,ACADVL,37,NORMAL,3.5111606357238997e-06,157.0,True,True,8.29417475483801e-06,False
6457,AC016586.1,0,NOT,6.482283621094172e-07,122.0,True,True,1.7429019385899116e-06,False
6458,FAM69C,125704,NORMAL,1.7933063333173616e-08,39.0,True,True,7.395408667476109e-08,False
6459,SHFM1,7979,NOT,7.556929455863566e-10,0.0,True,True,1.093136886055739e-08,False
6460,RUNX2,860,NOT,5.6363761403217416e-08,75.0,True,True,1.9630725367753647e-07,False
6461,PDCD1,5133,NOT,0.4407571178182137,535.0,False,False,0.4829429919009033,False
6462,MRPL17,63875,NOT,5.836857988721509e-06,168.0,True,True,1.3272570982646316e-05,False
6463,SFR1,119392,NOT,0.10382687040086713,469.0,False,False,0.12774084368456518,False
6464,ALDH1A2,8854,NOT,1.5591448621045152e-09,12.0,True,True,1.2209531955056891e-08,False
6465,KIF1B,23095,NOT,0.7920856095651607,586.0,False,False,0.8160352400547561,False
6466,NLRP4,147945,NOT,0.5950656978344602,409.0,False,False,0.6336534506620415,False
6467,METRNL,284207,NOT,4.1706515671919964e-05,213.0,True,True,8.265229531173769e-05,False
6468,ID3,3399,NOT,3.920086785268383e-07,112.0,True,True,1.1045424761949327e-06,False
6469,FUCA2,2519,NORMAL,0.0843733910111204,439.0,False,False,0.10529150687835766,False
6470,PRR4,11272,NORMAL,0.019236284445921053,395.0,True,True,0.0263714636777467,False
6471,COQ10B,80219,NOT,0.00013997160351564034,243.0,True,True,0.0002570436324792906,False
6472,CREB3L2,64764,NOT,0.026730738547392646,408.0,True,True,0.03590341693707166,False
6473,PTGR2,145482,NOT,0.130855187958261,481.0,False,False,0.15835540259046998,False
6474,HCCS,3052,NORMAL,1.2298152190805743e-06,135.0,True,True,3.1371910675748555e-06,False
6475,OTUD6B,51633,NORMAL,3.3651326713047556e-07,109.0,True,True,9.624613724634047e-07,False
6476,ITLN2,142683,NOT,7.556929455863566e-10,0.0,True,True,1.093136886055739e-08,False
6477,FIBIN,387758,NORMAL,2.619793470726049e-08,61.0,True,True,1.0122328831758553e-07,False
6478,ZNF148,7707,NORMAL,4.0001658344816656e-05,212.0,True,True,7.948339635457875e-05,False
6479,POLR2F,5435,NOT,2.2309759044101416e-07,101.0,True,True,6.66207584246935e-07,False
