,Hugo_Symbol,Entrez_Gene_Id,Normality_NormalSample,Normality_CancerSample,p,stat,expressed,fdr_hypothesis,fdr,corrected
269,ARNT,405,NORMAL,NOT,1.0929937885932202e-08,2079.5,True,True,3.058531341635444e-08,False
270,CHDH,55349,NOT,NOT,5.858549206909988e-10,2149.0,True,True,1.933634649395683e-09,False
271,PRRG4,79056,NOT,NOT,0.000685411923147382,757.0,True,True,0.0011197740658569154,False
272,UVRAG,7405,NOT,NOT,3.076861273754081e-05,1855.0,True,True,5.8660900539885464e-05,False
273,C16orf96,342346,NOT,NOT,6.736453389479094e-11,2197.0,True,True,2.539769364977114e-10,False
274,KCNQ4,9132,NOT,NOT,0.0005048652379833067,1755.0,True,True,0.0008361981770049496,False
275,SMIM8,57150,NORMAL,NOT,0.06075004489313307,977.5,False,False,0.07726745631983395,False
276,MFAP5,8076,NORMAL,NOT,0.38315974653895724,1123.0,False,False,0.4275618255578119,False
277,DYNC2H1,79659,NORMAL,NOT,3.3143849120391566e-09,2108.5,True,True,9.921330680207318e-09,False
278,THAP9,79725,NOT,NOT,0.8631508753132743,1275.5,False,False,0.8816304417105574,False
279,C17orf53,78995,NOT,NOT,2.1946430707265348e-17,19.0,True,True,1.2851957852852046e-15,False
280,IST1,9798,NORMAL,NOT,8.830971925419455e-07,1963.5,True,True,1.9902810177641367e-06,False
281,SLC39A10,57181,NOT,NORMAL,0.0005665385054120282,749.5,True,True,0.0009345829527304037,False
282,ZNF675,171392,NOT,NOT,0.09730471535508488,1009.0,False,False,0.12002801782046225,False
283,MAPK1,5594,NORMAL,NOT,0.04481587926269675,958.5,True,False,0.05807473664864499,True
284,TSR2,90121,NOT,NOT,0.05525991107928371,1528.5,False,False,0.0706358147991903,False
285,RIMBP2,23504,NOT,NOT,0.0009825257538095054,771.5,True,True,0.0015784555377159125,False
286,AL136218.1,0,NORMAL,NORMAL,0.043922684770316314,1542.5,True,False,0.05698140428110651,True
287,BUB1B,701,NORMAL,NOT,4.7227341992282074e-17,32.0,True,True,1.5149386998912886e-15,False
288,CHST10,9486,NOT,NOT,0.015672651717393044,1601.0,True,True,0.02161938194909153,False
289,GABRR1,2569,NOT,NORMAL,3.913966802394856e-12,254.0,True,True,1.815622355299977e-11,False
290,LCAT,3931,NORMAL,NOT,1.4396039362784633e-12,2277.5,True,True,7.210541606033764e-12,False
291,AKR1C3,8644,NOT,NOT,0.02786409357308821,930.5,True,True,0.03710701637951733,False
292,IP6K3,117283,NORMAL,NOT,1.54296461687784e-10,2179.0,True,True,5.484509003408372e-10,False
293,DAPK3,1613,NORMAL,NORMAL,0.0031684017557608367,1678.5,True,True,0.004781527066547432,False
294,ZP2,7783,NORMAL,NOT,9.74328497919869e-07,1954.5,True,True,2.185912311891654e-06,False
295,SETDB1,9869,NOT,NOT,1.1958079767359862e-05,614.5,True,True,2.3862288088384155e-05,False
296,GRIA2,2891,NOT,NOT,0.011877275844273725,892.5,True,True,0.016659624895244283,False
297,NODAL,4838,NORMAL,NORMAL,0.5859407273681805,1329.5,False,False,0.6266000116744106,False
298,SLC6A9,6536,NOT,NOT,0.6441323103628251,1182.5,False,False,0.6816706521841064,False
299,ZNF17,7565,NOT,NOT,0.006261713166761537,1647.0,True,True,0.009119896716617953,False
300,GPR35,2859,NOT,NOT,0.001517037152503479,1710.5,True,True,0.002382871141070886,False
301,C20orf112,140688,NOT,NOT,0.00010533609778782106,1813.0,True,True,0.00018884195613165308,False
302,AEBP2,121536,NOT,NOT,2.878704256273438e-10,335.0,True,True,9.890536202689667e-10,False
303,ABTB2,25841,NOT,NOT,0.0003241123984203784,728.0,True,True,0.0005494643457028495,False
304,EXOC3L4,91828,NORMAL,NOT,1.12580737922829e-05,1887.5,True,True,2.254616563432496e-05,False
305,RP11-77K12.7,0,NOT,NOT,1.991186549988593e-05,1868.0,True,True,3.8758025522313176e-05,False
306,CLEC11A,6320,NORMAL,NORMAL,0.30269589566180044,1100.0,False,False,0.3446527549141578,False
307,IL20RB,53833,NORMAL,NOT,1.385920938242156e-15,91.0,True,True,1.551638639542012e-14,False
308,UBQLN4,56893,NOT,NOT,9.715813806677029e-15,126.5,True,True,8.127878136094222e-14,False
309,ZFYVE9,9372,NOT,NOT,1.0838651393121321e-07,2021.0,True,True,2.714376671733413e-07,False
310,AGPAT4,56895,NORMAL,NOT,1.425092319745996e-05,1880.0,True,True,2.8196621032656147e-05,False
311,PSME1,5720,NOT,NOT,1.3302784368236907e-09,2130.0,True,True,4.1965960548081186e-09,False
312,SCAMP1,9522,NOT,NOT,0.025492349204473408,925.5,True,True,0.034143303807356036,False
313,TRAM2,9697,NOT,NOT,0.024825103782412403,924.0,True,True,0.03331567885024901,False
314,PPP2R1B,5519,NORMAL,NOT,0.021684535232338147,916.5,True,True,0.0293701677375195,False
315,INO80E,283899,NOT,NOT,0.6098989631265299,1175.5,False,False,0.6497288677477999,False
316,ATG5,9474,NOT,NOT,0.008027466862888117,865.0,True,True,0.011517814788736896,False
317,H2AFV,94239,NOT,NOT,2.733262363077362e-11,283.5,True,True,1.0932416606196209e-10,False
318,ZNF232,7775,NOT,NOT,0.31081801625935335,1397.5,False,False,0.3531093799079527,False
319,SLC12A3,6559,NOT,NOT,0.013316963523238357,1609.5,True,True,0.018550967249733295,False
320,KARS,3735,NOT,NORMAL,1.1867738868219455e-06,545.0,True,True,2.6429700779746174e-06,False
321,NAP1L2,4674,NOT,NOT,0.23566995044221006,1422.5,False,False,0.2734366575249633,False
322,ZNF440,126070,NOT,NOT,0.8903263325925187,1270.5,False,False,0.9063878089768065,False
323,C1D,10438,NORMAL,NOT,0.6816397343027406,1190.0,False,False,0.7168475047490778,False
324,GFER,2671,NOT,NOT,0.7328774402774092,1200.0,False,False,0.764168927793882,False
325,ANKRD2,26287,NORMAL,NORMAL,0.0071732007071733115,859.5,True,True,0.010355761508977013,False
326,NFIB,4781,NOT,NOT,1.4525571370563976e-09,2128.0,True,True,4.55159160940491e-09,False
327,SRC,6714,NOT,NOT,6.736507024124337e-05,671.5,True,True,0.00012368281309570403,False
328,EIF4EBP2,1979,NOT,NOT,5.2480304128739654e-11,2202.5,True,True,2.0106392854823188e-10,False
329,EPHA7,2045,NOT,NOT,0.08416667345254625,999.0,False,False,0.10482907598361474,False
330,BANK1,55024,NORMAL,NOT,1.0061743908407276e-16,2455.0,True,True,2.163785533067946e-15,False
331,SGSM3,27352,NORMAL,NOT,0.22892585996600878,1425.0,False,False,0.26607794383477695,False
332,TMEM26,219623,NOT,NOT,0.03733940511362296,1552.5,True,True,0.04880737162059901,False
333,RNASEL,6041,NOT,NOT,5.444259082194853e-06,1910.0,True,True,1.1264771307332147e-05,False
334,FAM84A,151354,NOT,NOT,3.5291774950208604e-10,339.5,True,True,1.1960360105743656e-09,False
335,TOMM40L,84134,NOT,NOT,0.12332580708111604,1026.0,False,False,0.1497517010943848,False
336,CEP128,145508,NORMAL,NOT,1.7226998082385814e-09,376.0,True,True,5.334224625797005e-09,False
337,RPP21,79897,NOT,NOT,1.5722508564257973e-10,321.5,True,True,5.587458042533563e-10,False
338,CCDC104,112942,NORMAL,NOT,4.773217705740064e-06,1914.0,True,True,9.929833317275965e-06,False
339,SLC4A7,9497,NOT,NOT,0.0038669785709349847,830.5,True,True,0.005776725597795042,False
340,SFMBT2,57713,NORMAL,NOT,3.7914208989973678e-06,1921.0,True,True,7.970889135959539e-06,False
341,IGSF1,3547,NOT,NOT,2.3611189162427756e-10,330.5,True,True,8.200307454381574e-10,False
342,FAM189B,10712,NORMAL,NOT,2.1879290815409648e-17,19.0,True,True,1.2851957852852046e-15,False
343,SLC36A1,206358,NOT,NORMAL,2.6054030241924496e-05,639.5,True,True,5.00648912602053e-05,False
344,CHI3L2,1117,NOT,NOT,3.0184153714369372e-15,2395.0,True,True,2.947604609472758e-14,False
345,TMEM8A,58986,NORMAL,NOT,0.0010316368781270063,1726.5,True,True,0.001653509655747266,False
346,SLC30A1,7779,NORMAL,NOT,0.5259099317633551,1342.5,False,False,0.5691728464993417,False
347,DPYSL2,1808,NORMAL,NORMAL,7.936624216711072e-18,2498.0,True,True,1.2851957852852046e-15,False
348,FNDC1,84624,NORMAL,NOT,5.362078531202744e-06,589.5,True,True,1.110476109176141e-05,False
349,LGALS2,3957,NOT,NOT,1.39746694727067e-08,2073.5,True,True,3.854581113539969e-08,False
350,AGXT,189,NORMAL,NOT,0.38980215711497546,1372.5,False,False,0.4342446807352293,False
351,ZNF354A,6940,NORMAL,NORMAL,0.25384608293021993,1084.0,False,False,0.29299065160817456,False
352,ESM1,11082,NOT,NOT,0.7459197756623517,1202.5,False,False,0.776207921313942,False
353,FAM179B,23116,NOT,NOT,5.352344137400714e-06,1910.5,True,True,1.1090529563823598e-05,False
354,SPAG4,6676,NOT,NOT,6.314550491846903e-06,594.5,True,True,1.2976904561819565e-05,False
355,HRH2,3274,NOT,NOT,0.0012089704929047233,1720.0,True,True,0.001920809828467681,False
356,C3orf58,205428,NOT,NOT,0.051047552178574394,966.5,False,False,0.06560967171184665,False
357,ABT1,29777,NOT,NORMAL,0.04589541295103009,960.0,True,False,0.05938900814449774,True
358,TNC,3371,NOT,NOT,6.920017314372731e-07,529.5,True,True,1.5772964653092614e-06,False
359,ARNTL,406,NOT,NOT,0.03926483921367898,1549.5,True,False,0.05118843220622893,True
360,KCTD15,79047,NOT,NOT,1.7732145143101397e-05,627.0,True,True,3.468328887534835e-05,False
361,CARD11,84433,NORMAL,NOT,0.22236871044973583,1072.5,False,False,0.2589604606322763,False
362,CIDEB,27141,NOT,NORMAL,0.7459050528676303,1297.5,False,False,0.776207921313942,False
363,POGLUT1,56983,NOT,NOT,9.121118207610319e-08,474.5,True,True,2.3076642799717086e-07,False
364,ETS2,2114,NORMAL,NOT,8.474486456804755e-08,2027.5,True,True,2.1496075707374095e-07,False
365,SIVA1,10572,NOT,NOT,0.0012080244787705985,780.0,True,True,0.00192018981144296,False
366,ITFG2,55846,NOT,NOT,0.044457282435696216,1542.0,True,False,0.05762982303928101,True
367,C8orf4,56892,NOT,NOT,8.540149773014812e-15,2376.0,True,True,7.217763567946716e-14,False
368,DLL1,28514,NOT,NOT,0.5765453663875475,1331.5,False,False,0.6174348128860058,False
369,PDDC1,347862,NOT,NOT,0.2898739165084222,1404.0,False,False,0.3312109592458925,False
370,CXADR,1525,NOT,NOT,1.641386450462895e-05,624.5,True,True,3.219049638698188e-05,False
371,MIB1,57534,NORMAL,NOT,4.1841594873813715e-07,515.5,True,True,9.779644857869461e-07,False
372,ELOVL6,79071,NORMAL,NOT,1.8757537590348147e-09,378.0,True,True,5.777080796456842e-09,False
373,ADAMTS10,81794,NOT,NOT,3.4843954834459547e-08,2050.5,True,True,9.205219754783433e-08,False
374,RHOF,54509,NORMAL,NOT,2.5275989930661273e-10,2168.0,True,True,8.74442127786119e-10,False
375,APLP1,333,NOT,NOT,0.2553033402052428,1415.5,False,False,0.2944627949717999,False
376,MOSPD2,158747,NOT,NOT,2.683614282635797e-09,2113.5,True,True,8.11899067119674e-09,False
377,AMN1,196394,NOT,NOT,0.014381714852507377,894.5,True,True,0.019946601963801314,False
378,SELENBP1,8991,NORMAL,NORMAL,9.801941483340476e-18,2494.5,True,True,1.2851957852852046e-15,False
379,RSPH9,221421,NOT,NOT,2.2603155124798768e-10,2170.5,True,True,7.864441183905312e-10,False
380,TNFRSF11B,4982,NOT,NOT,7.847865054158814e-08,2029.5,True,True,1.9995850857019692e-07,False
381,PIGU,128869,NOT,NOT,5.357332652676535e-15,115.5,True,True,4.855609736358192e-14,False
382,PRELID1,27166,NOT,NOT,0.19844496876892803,1063.0,False,False,0.23276322891656925,False
383,NDUFV2,4729,NOT,NOT,0.9615040137282703,1242.5,False,False,0.9680672273977041,False
384,PLAC8L1,153770,NOT,NORMAL,0.25755273675139323,1085.5,False,False,0.2968325790499912,False
385,ZNF649,65251,NOT,NOT,5.877863939144945e-08,2037.0,True,True,1.515750105220614e-07,False
386,NOSTRIN,115677,NOT,NOT,8.43729638952523e-18,2497.0,True,True,1.2851957852852046e-15,False
387,WDR91,29062,NOT,NOT,0.5907350188790321,1328.5,False,False,0.6310920868452796,False
388,XKR8,55113,NORMAL,NOT,1.2363675980260775e-07,2017.5,True,True,3.0764947046721264e-07,False
389,RCC1,1104,NOT,NOT,3.5049053976813505e-17,27.0,True,True,1.379196995796332e-15,False
390,FAM26F,441168,NOT,NOT,0.46492024633989804,1356.5,False,False,0.5093263159234994,False
391,CERK,64781,NORMAL,NOT,0.23296771324003063,1076.5,False,False,0.27045646018158165,False
392,TMEM242,729515,NOT,NOT,0.9450315670737758,1239.5,False,False,0.9542057202406784,False
393,MANF,7873,NORMAL,NOT,2.72641153597378e-05,641.0,True,True,5.2279675084856315e-05,False
394,IFNAR1,3454,NORMAL,NOT,1.255278342360753e-05,1884.0,True,True,2.498552064095173e-05,False
395,ANXA1,301,NORMAL,NOT,0.761624594855759,1205.5,False,False,0.7909295343806543,False
396,EMC4,51234,NORMAL,NOT,0.008787164005190782,869.5,True,True,0.012549459175733363,False
397,ABCA6,23460,NOT,NOT,1.0371081452188746e-16,2454.5,True,True,2.198817866194362e-15,False
398,RAB7L1,8934,NOT,NOT,0.0018089345256472459,1703.0,True,True,0.0028211017360798207,False
399,CDKN1C,1028,NOT,NOT,2.6804393650378234e-11,2217.0,True,True,1.0731075325846675e-10,False
400,KIAA0922,23240,NOT,NOT,0.002153517523854195,1695.5,True,True,0.0033222017525076997,False
401,C15orf54,400360,NOT,NOT,0.016091851546933558,1599.0,True,True,0.022166233591681465,False
402,C19orf59,199675,NORMAL,NOT,7.118733220194671e-17,2461.0,True,True,1.8111357345929743e-15,False
403,UTS2B,257313,NORMAL,NOT,0.0002196960441894035,1786.5,True,True,0.00037929733793443386,False
404,AKAP11,11215,NOT,NOT,2.11539575994068e-11,2222.0,True,True,8.624843463057647e-11,False
405,NMRK1,54981,NORMAL,NOT,0.00014954219075370196,1800.5,True,True,0.00026351078438229404,False
406,MRPS5,64969,NOT,NOT,0.00023124465301759263,715.5,True,True,0.00039847894073605114,False
407,GDPD3,79153,NORMAL,NOT,0.0001282931712758331,1806.0,True,True,0.00022784666739899422,False
408,CAMP,820,NOT,NOT,1.3177072432429435e-14,2368.0,True,True,1.0587624477684582e-13,False
409,SMARCD2,6603,NOT,NOT,1.4646075502431883e-10,320.0,True,True,5.232904949421112e-10,False
410,SMARCAL1,50485,NORMAL,NOT,0.02032882127978691,913.0,True,True,0.027649821872948496,False
411,SLC39A12,221074,NOT,NOT,6.316571505970249e-10,2144.5,True,True,2.075685234271182e-09,False
412,HELZ2,85441,NORMAL,NOT,0.1216879002582671,1475.0,False,False,0.14795100082646084,False
413,CD1E,913,NORMAL,NOT,1.887640313194687e-10,2174.5,True,True,6.63053810704315e-10,False
414,ACR,49,NOT,NOT,8.515216010292959e-13,2288.0,True,True,4.446806426173243e-12,False
415,SLC12A7,10723,NORMAL,NOT,0.5236407302664058,1343.0,False,False,0.5670281510194716,False
416,SYCE3,644186,NORMAL,NOT,5.5867311384393644e-05,665.0,True,True,0.0001032863660279752,False
417,C12orf49,79794,NOT,NOT,7.971911052959048e-17,2459.0,True,True,1.8887035346837854e-15,False
418,HOOK3,84376,NOT,NOT,0.008359873602782186,1633.0,True,True,0.011958994409412244,False
419,PLEKHA5,54477,NOT,NOT,8.247351350291432e-07,534.5,True,True,1.8650738915602106e-06,False
420,PRMT8,56341,NOT,NOT,1.3452932022803274e-12,2278.5,True,True,6.779445761199725e-12,False
421,SLC35D2,11046,NOT,NOT,6.034112245275789e-09,2094.0,True,True,1.7445906115002387e-08,False
422,MCAM,4162,NOT,NOT,1.57484495145932e-08,2070.5,True,True,4.319696179177477e-08,False
423,EIF2B1,1967,NOT,NOT,1.2076958019901997e-06,545.5,True,True,2.686792656713548e-06,False
424,LRRC8C,84230,NOT,NOT,9.401213117046305e-13,2286.0,True,True,4.875647576298621e-12,False
425,DEFB4A,1673,NOT,NOT,0.06953492607261852,987.0,False,False,0.08759686778272333,False
426,S100A1,6271,NOT,NOT,0.0007028761214842485,1742.0,True,True,0.0011469574699368898,False
427,IRF8,3394,NOT,NOT,6.487344354814403e-16,2422.5,True,True,8.33557172344179e-15,False
428,MX2,4600,NOT,NOT,0.20338077169045699,1065.0,False,False,0.23819680209848437,False
429,CKLF,51192,NOT,NOT,0.0006764534135135499,1743.5,True,True,0.0011061844678574948,False
430,FANCB,2187,NOT,NOT,8.456958991839705e-17,42.0,True,True,1.9520310090052717e-15,False
431,SPP1,6696,NOT,NOT,1.9236248254779418e-14,139.0,True,True,1.4690812935513458e-13,False
432,CERS5,91012,NOT,NORMAL,0.00723660604201656,860.0,True,True,0.01044238107234971,False
433,MKI67,4288,NORMAL,NOT,3.520844429210897e-17,27.0,True,True,1.379196995796332e-15,False
434,IRAK1,3654,NORMAL,NOT,2.8353574906485144e-16,63.0,True,True,4.3094414576665374e-15,False
435,DDX59,83479,NOT,NOT,0.6244507474629981,1178.5,False,False,0.6636427783383968,False
436,MGARP,84709,NORMAL,NOT,7.751967059420812e-09,2088.0,True,True,2.2111442501549464e-08,False
437,IL2RA,3559,NOT,NOT,0.0320294968279144,938.5,True,True,0.042300762114942235,False
438,CELF4,56853,NOT,NOT,0.10228108091685537,1487.5,False,False,0.12572261796205184,False
439,MARCH3,115123,NORMAL,NOT,7.305843384607931e-06,1901.0,True,True,1.4925312732864475e-05,False
440,ARCN1,372,NORMAL,NOT,0.8685474401094354,1225.5,False,False,0.8864836944889858,False
441,CD55,1604,NOT,NOT,7.907572982964789e-16,2419.0,True,True,9.77713400908402e-15,False
442,TMEM63C,57156,NOT,NORMAL,5.038337446171094e-12,248.0,True,True,2.283244474884723e-11,False
443,SSSCA1,10534,NOT,NOT,1.177250955772143e-05,614.0,True,True,2.351371286965403e-05,False
444,ILKAP,80895,NOT,NOT,0.27147599403293265,1090.0,False,False,0.31143393263673264,False
445,ATF3,467,NORMAL,NOT,8.852958239189507e-10,2139.5,True,True,2.860199244099471e-09,False
446,TDRD12,91646,NORMAL,NOT,0.00021040513590786175,712.0,True,True,0.00036442237044398553,False
447,CDH15,1013,NORMAL,NOT,1.3459677070518367e-06,1951.5,True,True,2.975632472398321e-06,False
448,NDUFA12,55967,NORMAL,NORMAL,2.267033142902244e-05,635.0,True,True,4.387027841787416e-05,False
449,MARK4,57787,NOT,NOT,2.136593289124735e-06,562.0,True,True,4.629330122868405e-06,False
450,KIAA1107,23285,NOT,NOT,2.376807460081588e-05,1863.5,True,True,4.587636745576473e-05,False
451,KLHL26,55295,NOT,NOT,0.022284320688691857,1582.0,True,True,0.030137242772091736,False
452,DIO3,1735,NORMAL,NORMAL,2.6675212724149385e-06,1931.5,True,True,5.705265566543031e-06,False
453,TSFM,10102,NOT,NORMAL,1.4164726983339705e-13,177.0,True,True,8.729777332757524e-13,False
454,TBC1D23,55773,NOT,NOT,0.00653037523262374,855.0,True,True,0.009487099384838221,False
455,DHFR,1719,NOT,NOT,2.1673500771629288e-11,278.5,True,True,8.814998910074156e-11,False
456,MAPK10,5602,NOT,NOT,1.835390599608776e-06,1942.5,True,True,4.004341072018389e-06,False
457,CNIH3,149111,NOT,NOT,0.07250024015243907,989.0,False,False,0.09109204982402656,False
458,PTP4A3,11156,NOT,NORMAL,3.31962149763556e-05,1852.5,True,True,6.305959585443673e-05,False
459,AC115618.1,0,NORMAL,NOT,0.04060225514517263,1547.5,True,False,0.052884261300826144,True
460,MBTPS2,51360,NOT,NOT,2.4485971017504823e-05,637.5,True,True,4.721454953983657e-05,False
461,PUS1,80324,NOT,NOT,2.3120691693333742e-14,142.5,True,True,1.72979622781438e-13,False
462,DDX27,55661,NOT,NOT,1.6053082425746139e-10,322.0,True,True,5.699075193275063e-10,False
463,B3GNT1,11041,NORMAL,NOT,3.0825823949253475e-13,2308.0,True,True,1.7632983732561381e-12,False
464,C4A,720,NORMAL,NOT,3.166568826804499e-13,2307.5,True,True,1.8065547055167673e-12,False
465,C17orf103,256302,NOT,NOT,2.4163134505657728e-15,2399.0,True,True,2.4529146305472927e-14,False
466,PIK3R4,30849,NOT,NOT,8.43838285022736e-08,472.5,True,True,2.1424612542280666e-07,False
467,NOMO3,408050,NORMAL,NOT,7.802977534096528e-05,676.5,True,True,0.00014195075495105047,False
468,EIF4A2,1974,NOT,NOT,0.02760417512578211,930.0,True,True,0.03680494589804176,False
469,BMPR2,659,NOT,NOT,1.547902323428608e-14,2365.0,True,True,1.216007850715289e-13,False
470,AC090186.1,0,NOT,NOT,1.301335177315082e-12,2279.5,True,True,6.582888781293717e-12,False
471,RNF32,140545,NOT,NOT,0.005406420196462153,846.0,True,True,0.007933059449068521,False
472,SMIM13,221710,NOT,NOT,1.3452107277236456e-11,268.5,True,True,5.655516018843022e-11,False
473,NIPAL4,348938,NOT,NOT,4.496453230070519e-10,345.0,True,True,1.503313906511868e-09,False
474,EPHX4,253152,NORMAL,NOT,0.00018150603059248268,706.5,True,True,0.00031671885641264025,False
475,LNX2,222484,NOT,NOT,4.252106639917367e-12,2255.5,True,True,1.9593262791297016e-11,False
476,PCP4L1,654790,NOT,NOT,0.0026189205719625327,1687.0,True,True,0.003994282460669014,False
477,CTD-2583A14.10,0,NORMAL,NORMAL,3.100505385448976e-06,573.0,True,True,6.587286992206501e-06,False
478,SMCHD1,23347,NOT,NOT,0.8361372074468821,1219.5,False,False,0.8580014539914427,False
479,GADL1,339896,NOT,NOT,1.1217035995441202e-10,2181.0,True,True,4.081140983009731e-10,False
480,ACAT2,39,NORMAL,NOT,0.0032408664502077073,822.5,True,True,0.004885887340375906,False
481,ULBP3,79465,NOT,NOT,2.8588048740451366e-09,388.0,True,True,8.627656829072663e-09,False
482,AGPAT3,56894,NOT,NOT,0.00010979883413659841,1811.5,True,True,0.00019653661379232592,False
483,ABCC1,4363,NOT,NOT,2.302459646309664e-12,232.0,True,True,1.1090567890533059e-11,False
484,CRLF3,51379,NORMAL,NOT,0.9724966481919591,1244.5,False,False,0.9772528481005919,False
485,ZFP14,57677,NOT,NOT,0.5236494521070546,1343.0,False,False,0.5670281510194716,False
486,VPS41,27072,NORMAL,NOT,0.2581691905539264,1414.5,False,False,0.29742719953594854,False
487,CHCHD2,51142,NOT,NOT,4.465474878599293e-08,456.0,True,True,1.1659776077358342e-07,False
488,ANO5,203859,NOT,NOT,1.0065967342436621e-16,2455.0,True,True,2.163785533067946e-15,False
489,RALBP1,10928,NORMAL,NORMAL,0.006132448490013089,852.0,True,True,0.008940955242675826,False
490,SLC25A41,284427,NOT,NORMAL,0.787894663766247,1289.5,False,False,0.8143333073739676,False
