,Hugo_Symbol,Entrez_Gene_Id,FC,log2FC,ABS,segnificant,expressed,segnificance (-log10)
192,TBL1Y,90665,1.3758237706806768,0.46029568701131324,0.46029568701131324,0.0,not expressed,0.41377009114837277
193,SH3BGRL,6451,0.407345813736761,-1.2956740130924127,1.2956740130924127,1.0,under expressed,8.911328181146969
194,TAF15,8148,1.260225376705796,0.33368176608980166,0.33368176608980166,0.0,not expressed,4.182960483054282
195,NMU,10874,33.39988247392389,5.061771121102094,5.061771121102094,1.0,over expressed,8.549342225909957
196,IL17REL,400935,7.2468995335077935,2.857363893837657,2.857363893837657,1.0,over expressed,1.6826538315551975
197,AC079354.1,0,0.1072783665819535,-3.2205689188080227,3.2205689188080227,1.0,under expressed,6.238272459477577
198,NPIPA1,9284,0.8347018327701705,-0.26066715622889614,0.26066715622889614,0.0,not expressed,1.9717951680771144
199,DNAJA3,9093,1.6534764764490955,0.7255025208531032,0.7255025208531032,1.0,over expressed,7.6298958434743325
200,TIAF1,9220,0.8474756015123858,-0.23875626066053104,0.23875626066053104,0.0,not expressed,2.690189176826609
201,KAT5,10524,0.7276279441607737,-0.4587271449050768,0.4587271449050768,0.0,not expressed,7.971447165623766
202,CPNE9,151835,0.35229123051872535,-1.5051595321879292,1.5051595321879292,1.0,under expressed,7.296061274110726
203,KIAA0895,23366,1.1766665556184823,0.23470554662062032,0.23470554662062032,0.0,not expressed,0.32602429291842716
204,CHORDC1,26973,2.1669427392900067,1.1156610312194026,1.1156610312194026,1.0,over expressed,7.678216227996413
205,IL26,55801,0.5129718004338394,-0.9630485760579119,0.9630485760579119,1.0,under expressed,1.4445260428566153
206,TLR10,81793,0.3623961208039043,-1.4643605824583,1.4643605824583,1.0,under expressed,0.9966104686531804
207,ELP3,55140,0.8926936406491645,-0.16376294635896513,0.16376294635896513,0.0,not expressed,1.693494443972082
208,SLC38A11,151258,7.095154464663562,2.826834092739438,2.826834092739438,1.0,over expressed,0.008443293333949352
209,RIOK1,83732,1.8225837711171333,0.865985126430275,0.865985126430275,1.0,over expressed,8.370877917685844
210,HIBCH,26275,1.233890156599432,0.30321396856938254,0.30321396856938254,0.0,not expressed,1.8649501086027878
211,OGFOD1,55239,1.3142759719445045,0.39426824487768725,0.39426824487768725,0.0,not expressed,3.6006475044433786
212,RRH,10692,0.7736660268714008,-0.3702171710975788,0.3702171710975788,0.0,not expressed,2.5958650981527165
213,ALDOB,229,0.9028674553839977,-0.14741388513866008,0.14741388513866008,0.0,not expressed,4.617133729976172
214,CSNK1G2,1455,1.3455254457868244,0.42816967463744376,0.42816967463744376,0.0,not expressed,5.037245122655164
215,ADIPOR2,79602,1.0137770333910363,0.019740385879472702,0.019740385879472702,0.0,not expressed,0.07800995273122895
216,GNA14,9630,0.15902435411208762,-2.652680367955448,2.652680367955448,1.0,under expressed,9.121654631913783
217,CCDC68,80323,0.20950448907880834,-2.254946937825029,2.254946937825029,1.0,under expressed,9.095225458117138
218,ZNF564,163050,0.7250644225056853,-0.46381890955238647,0.46381890955238647,0.0,not expressed,4.863649855326357
219,ANKRD6,22881,0.7514150118223322,-0.41231815635604874,0.41231815635604874,0.0,not expressed,4.0950333081564105
220,NDUFS3,4722,1.276429013431307,0.3521133067867006,0.3521133067867006,0.0,not expressed,3.362713002132883
221,EFCAB4B,84766,1.427140723328191,0.5131275988907232,0.5131275988907232,0.0,not expressed,3.1912118376286527
222,DLGAP1,9229,1.6114316883415163,0.6883430311031222,0.6883430311031222,1.0,over expressed,0.7607676207628582
223,STRN,6801,1.393609501914989,0.47882636567319553,0.47882636567319553,0.0,not expressed,5.404026083862966
224,SCARF2,91179,0.6314047584914799,-0.6633629615310614,0.6633629615310614,1.0,under expressed,4.732915678113839
225,C5orf22,55322,1.9700965344249561,0.9782663232471368,0.9782663232471368,1.0,over expressed,8.600580537757534
226,PTPN2,5771,1.111513610244568,0.15252561396285816,0.15252561396285816,0.0,not expressed,1.0191825051446692
227,FBXO45,200933,4.678063729731184,2.2259115158033933,2.2259115158033933,1.0,over expressed,9.121654631913783
228,TOP2B,7155,0.8765188218466945,-0.1901430239900128,0.1901430239900128,0.0,not expressed,1.9470264256273042
229,ZNF16,7564,1.5605776763513746,0.6420801678934266,0.6420801678934266,1.0,over expressed,8.07045184328243
230,CYP2F1,1572,0.2950071400528926,-1.7611782224662993,1.7611782224662993,1.0,under expressed,5.174439762721753
231,AMIGO1,57463,0.3832386389270706,-1.3836850709263895,1.3836850709263895,1.0,under expressed,8.96367261836735
232,STX16-NPEPL1,0,0.5947977768000063,-0.7495288399072526,0.7495288399072526,1.0,under expressed,3.8794678667359053
233,PPDPF,79144,0.8768295369653891,-0.18963169700435184,0.18963169700435184,0.0,not expressed,1.548518712604595
234,ESPN,83715,7.326600677230879,2.8731439864050565,2.8731439864050565,1.0,over expressed,8.270353916400971
235,LAPTM4A,9741,0.7569408581360069,-0.4017475119908749,0.4017475119908749,0.0,not expressed,7.509783824715966
236,KCNK3,3777,0.06507286319962095,-3.9418001562060194,3.9418001562060194,1.0,under expressed,9.121654631913783
237,FABP7,2173,371.1908316501273,8.536017266360235,8.536017266360235,1.0,over expressed,4.74259209304847
238,PDE2A,5138,0.18943427048705652,-2.4002307430187586,2.4002307430187586,1.0,under expressed,8.755243277816184
239,TTLL11,158135,0.5172636801336682,-0.9510281991713073,0.9510281991713073,1.0,under expressed,8.600672817279222
240,FBXO38,81545,0.5814510838587331,-0.7822702686967499,0.7822702686967499,1.0,under expressed,9.068835823031932
241,ANKMY1,51281,0.5733828751578022,-0.8024292776717593,0.8024292776717593,1.0,under expressed,7.239950226067532
242,GTF2IRD1,9569,2.5287093818461543,1.3384012412473218,1.3384012412473218,1.0,over expressed,9.121654631913783
243,BIRC6,57448,1.1730725853659294,0.23029228472840235,0.23029228472840235,0.0,not expressed,3.83059832553736
244,EIF1AY,9086,0.6651787391938718,-0.5881860377320428,0.5881860377320428,1.0,under expressed,3.1098223064436357
245,SEC22A,26984,1.4656470729399382,0.55153774506934,0.55153774506934,0.0,not expressed,5.742297654295054
246,ZC3H15,55854,1.4708719230171499,0.5566716285964728,0.5566716285964728,0.0,not expressed,7.732128297106552
247,DHCR24,1718,0.4076043851294369,-1.2947585223569882,1.2947585223569882,1.0,under expressed,8.859141826100139
248,ZDHHC2,51201,0.7321595787304677,-0.4497699677551772,0.4497699677551772,0.0,not expressed,2.5648820709004707
249,C1orf220,400798,2.9757361601884544,1.5732466174198347,1.5732466174198347,1.0,over expressed,4.507535683049316
250,GLG1,2734,1.2853361628086606,0.3621457267275767,0.3621457267275767,0.0,not expressed,3.6204199939305384
251,CBR4,84869,1.0362882720806763,0.051425384154210455,0.051425384154210455,0.0,not expressed,0.1442667407836177
252,DKKL1,27120,1.9813212085037648,0.9864627865121768,0.9864627865121768,1.0,over expressed,2.0699727211086585
253,AK3,50808,0.7069285985107814,-0.5003635881644146,0.5003635881644146,0.0,not expressed,5.233820872985007
254,CNPY3,10695,1.0791125016672596,0.1098452792250576,0.1098452792250576,0.0,not expressed,0.5702001905980361
255,RELT,84957,0.931371776169559,-0.10257093078490913,0.10257093078490913,0.0,not expressed,0.5868842786232271
256,HEATR2,54919,1.8757710818428674,0.907483772820469,0.907483772820469,1.0,over expressed,8.885215244668862
257,TSTD2,158427,1.0270644554951978,0.03852672372557582,0.03852672372557582,0.0,not expressed,0.11023956679167271
258,PRKX,5613,3.115273826929042,1.63935897910483,1.63935897910483,1.0,over expressed,8.095301574286417
259,PARD6A,50855,0.7036069826135724,-0.507158294664204,0.507158294664204,0.0,not expressed,4.008069623030448
260,ANKRD18B,441459,18.190834802115056,4.185139846630809,4.185139846630809,1.0,over expressed,8.396574784349598
261,GKN2,200504,0.025894794833859116,-5.271194061827168,5.271194061827168,1.0,under expressed,9.121654631913783
262,FAM89B,23625,1.1298415491395075,0.1761204608711987,0.1761204608711987,0.0,not expressed,1.509113189244553
263,RABL2B,11158,0.6951489572903506,-0.5246059416297078,0.5246059416297078,0.0,not expressed,4.863649855326357
264,PFN4,375189,1.601616875468466,0.6795290803519827,0.6795290803519827,1.0,over expressed,3.5876708156590675
265,EPS8L3,79574,7.523554603854386,2.911414443514178,2.911414443514178,1.0,over expressed,0.3376929578987863
266,RPS6KL1,83694,1.206318290984399,0.27061061722070034,0.27061061722070034,0.0,not expressed,0.1630134118437326
267,HDAC2,3066,2.270044180962381,1.1827203763862586,1.1827203763862586,1.0,over expressed,9.121654631913783
268,TMEM182,130827,2.6770204800193236,1.4206281760759247,1.4206281760759247,1.0,over expressed,9.121654631913783
269,ARNT,405,0.7264632238640796,-0.46103832950254636,0.46103832950254636,0.0,not expressed,5.597467769711136
270,CHDH,55349,0.4263931938252283,-1.2297436851977745,1.2297436851977745,1.0,under expressed,6.969934281404019
271,PRRG4,79056,2.004270514486644,1.0030772408534834,1.0030772408534834,1.0,over expressed,4.599859813825296
272,UVRAG,7405,0.7940659033789449,-0.3326693462944938,0.3326693462944938,0.0,not expressed,3.7696892267727007
273,C16orf96,342346,0.3749192448496157,-1.415348212882305,1.415348212882305,1.0,under expressed,6.6740654581631444
274,KCNQ4,9132,0.8468506389641879,-0.23982055440559305,0.23982055440559305,0.0,not expressed,1.6377290304481724
275,SMIM8,57150,1.240727536987016,0.31118633529528245,0.31118633529528245,0.0,not expressed,1.583762045210366
276,MFAP5,8076,2.550549200726447,1.350807930948313,1.350807930948313,1.0,over expressed,0.8189811959053436
277,DYNC2H1,79659,0.5597828296861553,-0.8370608593279831,0.8370608593279831,1.0,under expressed,6.209939022275288
278,THAP9,79725,1.1013333333333337,0.13925118603620265,0.13925118603620265,0.0,not expressed,0.18705997512475248
279,C17orf53,78995,10.540867905409385,3.3979217542040963,3.3979217542040963,1.0,over expressed,9.095225458117138
280,IST1,9798,0.8275374914517586,-0.2731034204221671,0.2731034204221671,0.0,not expressed,4.581308321389802
281,SLC39A10,57181,1.522299310408586,0.606252045561794,0.606252045561794,1.0,over expressed,4.371350193506305
282,ZNF675,171392,1.314513762302163,0.39452924633111774,0.39452924633111774,0.0,not expressed,1.4404716323136353
283,MAPK1,5594,1.278710898882006,0.3546901251307233,0.3546901251307233,0.0,not expressed,1.9239395855607604
284,TSR2,90121,0.9631967984468484,-0.0540974981308305,0.0540974981308305,0.0,not expressed,0.9922893128798845
285,RIMBP2,23504,3.7887513455328308,1.9217224593667663,1.9217224593667663,1.0,over expressed,3.001946042826016
286,AL136218.1,0,0.7526090310560815,-0.41002749352083173,0.41002749352083173,0.0,not expressed,1.4404716323136353
287,BUB1B,701,16.420272122540332,4.0374061310521885,4.0374061310521885,1.0,over expressed,9.095225458117138
288,CHST10,9486,0.9525457931486044,-0.07013964379285752,0.07013964379285752,0.0,not expressed,0.9328260709789099
289,GABRR1,2569,76.38499724214007,6.255217401606358,6.255217401606358,1.0,over expressed,8.19610342142571
290,LCAT,3931,0.42221276309746525,-1.2439579042195628,1.2439579042195628,1.0,under expressed,8.13273707218345
291,AKR1C3,8644,5.631072045706324,2.493409609302003,2.493409609302003,1.0,over expressed,3.0243183607011543
292,IP6K3,117283,0.8340287234551679,-0.26183102479925896,0.26183102479925896,0.0,not expressed,5.154723868604863
293,DAPK3,1613,0.8014393176210842,-0.31933480654921464,0.31933480654921464,0.0,not expressed,2.920506436409296
294,ZP2,7783,0.24313364055299544,-2.040178572967659,2.040178572967659,1.0,under expressed,4.603612389452572
295,SETDB1,9869,1.42653614938554,0.5125163062455729,0.5125163062455729,0.0,not expressed,5.867960133237655
296,GRIA2,2891,8.518082982027956,3.0905287844993183,3.0905287844993183,1.0,over expressed,3.647021788907912
297,NODAL,4838,1.4461767838125665,0.5322439212658128,0.5322439212658128,0.0,not expressed,0.07911298844311772
298,SLC6A9,6536,1.1188494186088571,0.16201588292331162,0.16201588292331162,0.0,not expressed,0.6043629562145345
299,ZNF17,7565,0.9403057002827865,-0.08879823109412083,0.08879823109412083,0.0,not expressed,1.2473182947690167
300,GPR35,2859,1.056985919325216,0.07995615793631002,0.07995615793631002,0.0,not expressed,1.3953892285697083
301,C20orf112,140688,0.8802495136895755,-0.18401556984278608,0.18401556984278608,0.0,not expressed,2.4695276505025614
302,AEBP2,121536,1.7832580185279683,0.8345154607417746,0.8345154607417746,1.0,over expressed,8.345968060012025
303,ABTB2,25841,1.975685621939902,0.9823533984652404,0.9823533984652404,1.0,over expressed,2.9944681107408613
304,EXOC3L4,91828,0.9489930401468238,-0.07553058823368818,0.07553058823368818,0.0,not expressed,3.5876708156590675
305,RP11-77K12.7,0,0.5293666867370953,-0.9176606865886223,0.9176606865886223,1.0,under expressed,3.5577391229223467
306,CLEC11A,6320,1.2954644264509085,0.3734693995492658,0.3734693995492658,0.0,not expressed,0.9412166437767245
307,IL20RB,53833,31.928485419038456,4.996772212772887,4.996772212772887,1.0,over expressed,9.095225458117138
308,UBQLN4,56893,1.5535479748190417,0.6355667937383702,0.6355667937383702,1.0,over expressed,8.885215244668862
309,ZFYVE9,9372,0.6517374076049685,-0.61763729155901,0.61763729155901,1.0,under expressed,6.145055273583195
310,AGPAT4,56895,0.6827802700404074,-0.5505067247556257,0.5505067247556257,0.0,not expressed,4.147716129329008
311,PSME1,5720,0.7471232460121936,-0.4205818441830842,0.4205818441830842,0.0,not expressed,5.0081976110485655
312,SCAMP1,9522,1.173656721966739,0.23101050219980948,0.23101050219980948,0.0,not expressed,2.15571986743153
313,TRAM2,9697,1.250647396170685,0.322675097657313,0.322675097657313,0.0,not expressed,1.693494443972082
314,PPP2R1B,5519,1.1899808056214045,0.25093830306418996,0.25093830306418996,0.0,not expressed,1.8116821834984203
315,INO80E,283899,1.0087650458344957,0.012590191608566816,0.012590191608566816,0.0,not expressed,0.15085093046899198
316,ATG5,9474,1.2044638824478144,0.2683911329747526,0.2683911329747526,0.0,not expressed,2.4830370394882277
317,H2AFV,94239,1.7563363352954877,0.8125691448730651,0.8125691448730651,1.0,over expressed,8.189390279837445
318,ZNF232,7775,1.025731036889847,0.036652482782370696,0.036652482782370696,0.0,not expressed,0.49174847179661807
319,SLC12A3,6559,5.030212627467997,2.330619384148145,2.330619384148145,1.0,over expressed,1.1392577563816944
320,KARS,3735,1.330012617162445,0.41143993191544914,0.41143993191544914,0.0,not expressed,6.719092418131768
321,NAP1L2,4674,0.9704691835747563,-0.04324569277762861,0.04324569277762861,0.0,not expressed,0.1893836539929793
322,ZNF440,126070,1.0745831447622942,0.10377711412494837,0.10377711412494837,0.0,not expressed,0.23743305362624964
323,C1D,10438,1.028304762710934,0.040267905086736944,0.040267905086736944,0.0,not expressed,0.3271640288658229
324,GFER,2671,1.0495360321507452,0.06975169737122801,0.06975169737122801,0.0,not expressed,0.49156189753798984
325,ANKRD2,26287,3.2541660765708365,1.702287880921659,1.702287880921659,1.0,over expressed,3.284185912683805
326,NFIB,4781,0.576451796392732,-0.7947281218979428,0.7947281218979428,1.0,under expressed,4.752356720501463
327,SRC,6714,1.2602067836918984,0.3336604808123264,0.3336604808123264,0.0,not expressed,3.5876708156590675
328,EIF4EBP2,1979,0.6433885815576249,-0.636237762683418,0.636237762683418,1.0,under expressed,7.20209606105574
329,EPHA7,2045,6.4438822888981395,2.6879301404172358,2.6879301404172358,1.0,over expressed,2.6341204524429878
330,BANK1,55024,0.22674765768977972,-2.1408404471403686,2.1408404471403686,1.0,under expressed,8.989904124351433
331,SGSM3,27352,0.9412593862909653,-0.08733574839585452,0.08733574839585452,0.0,not expressed,0.6664446574707727
332,TMEM26,219623,0.8532980192653977,-0.228878395751634,0.228878395751634,0.0,not expressed,1.0402170438039304
333,RNASEL,6041,0.7158525516826246,-0.48226563709427434,0.48226563709427434,0.0,not expressed,5.135046870172182
334,FAM84A,151354,5.0388433899034055,2.3330926172283135,2.3330926172283135,1.0,over expressed,8.020870661230996
335,TOMM40L,84134,1.0937943528576877,0.12934151875112224,0.12934151875112224,0.0,not expressed,0.9659063737895146
336,CEP128,145508,1.786251242129467,0.8369350145476273,0.8369350145476273,1.0,over expressed,7.085524009018969
337,RPP21,79897,1.7634776205330907,0.818423267314607,0.818423267314607,1.0,over expressed,7.509863734867267
338,CCDC104,112942,0.7888341675413468,-0.3422060529650219,0.3422060529650219,0.0,not expressed,4.0775635207488445
339,SLC4A7,9497,1.3428724534254328,0.42532228350768975,0.42532228350768975,0.0,not expressed,1.9239395855607604
340,SFMBT2,57713,0.6370303054249479,-0.6505660874822587,0.6505660874822587,1.0,under expressed,4.5906263356708195
341,IGSF1,3547,5.958985576594434,2.575066755489665,2.575066755489665,1.0,over expressed,7.178779208401364
342,FAM189B,10712,2.4034285114573914,1.2650938920134627,1.2650938920134627,1.0,over expressed,9.121654631913783
343,SLC36A1,206358,1.599487055513244,0.6776093169159709,0.6776093169159709,1.0,over expressed,5.293552237029929
344,CHI3L2,1117,0.11745826437540846,-3.0897798697964505,3.0897798697964505,1.0,under expressed,8.833107922793625
345,TMEM8A,58986,0.860048403351163,-0.21751023820099505,0.21751023820099505,0.0,not expressed,1.983851423525528
346,SLC30A1,7779,0.9566262244314508,-0.06397275376320545,0.06397275376320545,0.0,not expressed,0.47262403176168344
347,DPYSL2,1808,0.16595812860227374,-2.5911088007710026,2.5911088007710026,1.0,under expressed,9.121654631913783
348,FNDC1,84624,4.400888201590042,2.1377947225481155,2.1377947225481155,1.0,over expressed,5.995029129321984
349,LGALS2,3957,0.355859981807843,-1.490618391018271,1.490618391018271,1.0,under expressed,5.474849263456151
350,AGXT,189,2.8734054577749064,1.5227615816796205,1.5227615816796205,1.0,over expressed,0.04975348126317306
351,ZNF354A,6940,1.2427532282065394,0.31353985086572833,0.31353985086572833,0.0,not expressed,1.1809656638509416
352,ESM1,11082,0.4274758207465739,-1.2260852755333669,1.2260852755333669,1.0,under expressed,0.35377028468259925
353,FAM179B,23116,0.7808103667830113,-0.35695588726428573,0.35695588726428573,0.0,not expressed,4.2361796331595265
354,SPAG4,6676,2.5816314676703604,1.3682830681463922,1.3682830681463922,1.0,over expressed,4.806483580957361
355,HRH2,3274,1.0709951635913737,0.09895196516893887,0.09895196516893887,0.0,not expressed,1.9597758728509982
356,C3orf58,205428,1.6870512758319596,0.7545038232190051,0.7545038232190051,1.0,over expressed,2.8041378798225383
357,ABT1,29777,1.1400827347004283,0.1891385231715596,0.1891385231715596,0.0,not expressed,1.2762888382518378
358,TNC,3371,4.203279190053815,2.071515286308799,2.071515286308799,1.0,over expressed,6.038357338140399
359,ARNTL,406,0.8009719201180442,-0.3201764283039828,0.3201764283039828,0.0,not expressed,1.853262712275061
360,KCTD15,79047,1.6961970786075828,0.762303804223975,0.762303804223975,1.0,over expressed,4.921165433506295
361,CARD11,84433,1.9791329480732276,0.9848685285469232,0.9848685285469232,1.0,over expressed,1.4298779292996875
362,CIDEB,27141,1.0317857624477438,0.045143444074873945,0.045143444074873945,0.0,not expressed,0.06854524086206114
363,POGLUT1,56983,1.5494787506296206,0.6317829701087196,0.6317829701087196,1.0,over expressed,6.7417712092781805
364,ETS2,2114,0.5607586792443242,-0.8345480498284357,0.8345480498284357,1.0,under expressed,6.296998675971375
365,SIVA1,10572,1.2896192772702506,0.3669452145913668,0.3669452145913668,0.0,not expressed,3.182477315320084
366,ITFG2,55846,0.9383542496248954,-0.09179541980770216,0.09179541980770216,0.0,not expressed,0.803266791704176
367,C8orf4,56892,0.2211097823239177,-2.177165240705595,2.177165240705595,1.0,under expressed,9.068835823031932
368,DLL1,28514,1.3115913286896868,0.3913182688001983,0.3913182688001983,0.0,not expressed,0.22270648329977885
369,PDDC1,347862,0.9859245939767582,-0.020450785054830292,0.020450785054830292,0.0,not expressed,0.33151137270430403
370,CXADR,1525,2.0754199412704595,1.0534032814670542,1.0534032814670542,1.0,over expressed,5.495188204773443
371,MIB1,57534,1.5754429539704,0.655757516009524,0.655757516009524,1.0,over expressed,6.038357338140399
372,ELOVL6,79071,2.9252420367257486,1.5485559993071976,1.5485559993071976,1.0,over expressed,7.654036348411331
373,ADAMTS10,81794,0.5142861490729378,-0.9593567958205035,0.9593567958205035,1.0,under expressed,6.0590913773817645
374,RHOF,54509,0.6293022925046052,-0.6681748963298516,0.6681748963298516,1.0,under expressed,5.170139876764648
375,APLP1,333,1.2492572577161447,0.32107059961526546,0.32107059961526546,0.0,not expressed,0.12278711929872944
376,MOSPD2,158747,0.6370583942552078,-0.6505024755592629,0.6505024755592629,1.0,under expressed,7.462014525373007
377,AMN1,196394,1.2182632456963822,0.28482590847038725,0.28482590847038725,0.0,not expressed,1.9717951680771144
378,SELENBP1,8991,0.08090306180839266,-3.6276618867214894,3.6276618867214894,1.0,under expressed,9.121654631913783
379,RSPH9,221421,0.23362385665471136,-2.097740491388258,2.097740491388258,1.0,under expressed,7.20209606105574
380,TNFRSF11B,4982,0.6691004318747842,-0.5797053194571316,0.5797053194571316,0.0,not expressed,5.474849263456151
381,PIGU,128869,1.7613326722894742,0.8166674244073715,0.8166674244073715,1.0,over expressed,8.729367408873827
382,PRELID1,27166,1.1311805360624518,0.17782920138462874,0.17782920138462874,0.0,not expressed,0.7645772823285014
383,NDUFV2,4729,0.9835484957959215,-0.023931905709048157,0.023931905709048157,0.0,not expressed,0.03295235280516142
384,PLAC8L1,153770,1.4206411732622264,0.506542203470675,0.506542203470675,0.0,not expressed,1.3685955904664577
385,ZNF649,65251,0.7033825354040988,-0.5076185807923507,0.5076185807923507,0.0,not expressed,4.483926022888118
386,NOSTRIN,115677,0.08020771521104793,-3.640115173027595,3.640115173027595,1.0,under expressed,9.121654631913783
387,WDR91,29062,1.1474977383101015,0.19849131012534366,0.19849131012534366,0.0,not expressed,0.13129355843464144
388,XKR8,55113,0.7301703485967086,-0.45369501116120164,0.45369501116120164,0.0,not expressed,5.115408762003892
389,RCC1,1104,2.9154308346383604,1.5437090968279938,1.5437090968279938,1.0,over expressed,9.121654631913783
390,FAM26F,441168,1.1902731715831738,0.251292714760866,0.251292714760866,0.0,not expressed,0.03655920689586107
391,CERK,64781,1.154813702356802,0.20766013097967972,0.20766013097967972,0.0,not expressed,0.8996099039305236
392,TMEM242,729515,1.0216971507189534,0.030967619069246975,0.030967619069246975,0.0,not expressed,0.28323716134678684
393,MANF,7873,1.3504092470624023,0.4333966881901666,0.4333966881901666,0.0,not expressed,3.57400620230913
394,IFNAR1,3454,0.8138078221731095,-0.2972399474861601,0.2972399474861601,0.0,not expressed,3.230141985736221
395,ANXA1,301,1.1877097966562626,0.2481823731168644,0.2481823731168644,0.0,not expressed,0.4663784489585816
396,EMC4,51234,1.1266863127619167,0.17208590236359025,0.17208590236359025,0.0,not expressed,1.932522008834484
397,ABCA6,23460,0.2033960571173154,-2.2976363824197312,2.2976363824197312,1.0,under expressed,9.068835823031932
398,RAB7L1,8934,0.8411759207754668,-0.24952054233910498,0.24952054233910498,0.0,not expressed,2.3681656671170663
399,CDKN1C,1028,0.5868939809700296,-0.7688281825963258,0.7688281825963258,1.0,under expressed,5.3135405505167945
400,KIAA0922,23240,0.9209632098576117,-0.11878456942428882,0.11878456942428882,0.0,not expressed,2.081633952207972
401,C15orf54,400360,0.6162258016846462,-0.6984690048775408,0.6984690048775408,1.0,under expressed,1.8591029628606395
402,C19orf59,199675,0.04207927090623382,-4.570746482033135,4.570746482033135,1.0,under expressed,9.121654631913783
403,UTS2B,257313,9.299112456217909,3.2170930263156285,3.2170930263156285,1.0,over expressed,2.8330029349636243
404,AKAP11,11215,0.5731796224922148,-0.8029407746313459,0.8029407746313459,1.0,under expressed,8.447339371657705
405,NMRK1,54981,0.7914521184934643,-0.33742602248011805,0.33742602248011805,0.0,not expressed,2.578654476015184
