C2orf71	388939	12.74	10.96	14.24	14.45	5.77	6.67	7.69	0.07	10.55	1.01	12.83	4.66	3.66	9.06	6.78	14.67	17.64	1.89	8.78	5.59	7.57	9.2	8.65	8.19	6.89	2.92	6.67	9.85	15.8	1.55	6.57	12.18	5.82	16.03	2.03	4.21	25.35	3.82	14.45	6.01	9.2	14.78	35.76	14.67	5.73	2.1	14.35	0.36	16.15	31.22	9.755799999999997
FAM132B	151176	13.93	10.24	11.47	14.56	20.11	4.9	12.83	25.17	9.85	4.43	49.56	12.64	9.13	11.55	15.22	12.93	12.93	12.55	21.63	11.21	14.24	9.41	22.1	14.24	45.53	19.39	5.92	5.96	81.14	20.86	9.06	10.96	23.76	5.96	12.93	88.26	18.97	6.36	8.25	7.46	8.58	5.23	13.83	92.05	13.12	31.45	1.19	13.03	9.7	6.52	18.446000000000005
IL6R	3570	532.74	373.81	698.41	406.31	595.34	791.35	583.07	301.33	518.15	928.3	406.31	1286.18	884.29	361.04	307.69	447.82	543.96	353.59	420.68	454.09	353.59	438.59	417.77	575.03	884.29	738.29	633.73	688.78	521.76	480.04	660.68	703.28	279.14	728.11	371.22	389.72	753.83	532.74	607.87	633.73	532.74	438.59	866.07	438.59	486.75	483.38	941.27	409.15	669.92	318.57	563.4336000000002
ZAR1	326340	2.12	1.46	0.29	0.0	0.0	0.27	0.67	2.03	1.39	0.0	0.29	0.0	0.0	1.71	5.11	4.17	2.94	0.0	0.29	2.76	0.66	0.28	0.0	4.78	0.65	0.99	0.65	1.75	2.01	7.69	1.04	1.68	0.0	0.29	0.27	1.31	1.35	0.0	3.47	1.81	1.33	3.32	0.0	3.44	0.0	1.73	0.0	1.69	2.58	1.31	1.4316
FOXM1	2305	53.19	58.71	32.59	124.37	39.79	18.97	78.34	180.02	27.44	14.35	58.3	10.24	251.48	43.94	35.25	44.89	55.1	44.89	14.67	52.08	63.0	102.25	113.56	31.22	35.25	13.12	36.01	25.17	172.65	24.11	38.4	42.41	69.52	52.08	56.68	94.67	40.36	30.56	37.59	40.64	137.14	98.04	26.28	256.78	28.86	38.4	10.47	30.78	66.18	73.03	62.47640000000001
SPTBN2	6712	151.22	85.82	69.52	158.79	157.68	37.05	164.42	85.82	145.02	84.63	100.83	57.08	82.87	162.14	66.18	77.25	127.89	56.68	43.02	194.36	166.73	114.36	104.42	31.45	65.26	50.63	52.08	49.56	97.36	79.45	102.25	87.03	96.68	113.56	58.71	112.77	59.55	48.87	87.65	93.35	37.59	65.72	43.32	131.51	31.9	109.66	118.43	142.01	127.89	111.99	94.00020000000004
C20orf202	400831	34.26	15.8	41.81	38.95	31.9	24.46	49.56	26.28	47.5	31.45	55.1	36.79	17.13	30.34	81.71	71.5	35.5	54.33	64.8	13.52	24.28	65.72	24.46	40.93	23.59	24.63	34.02	37.59	38.12	36.79	33.3	24.99	31.67	26.28	50.63	58.71	27.84	39.22	61.25	38.12	36.79	33.54	45.21	45.85	42.41	103.69	24.11	28.86	29.48	54.33	39.78199999999999
NCMAP	400746	93.35	180.02	102.25	113.56	70.01	103.69	57.08	74.58	139.07	138.1	87.03	31.9	166.73	82.87	98.73	54.33	130.6	58.71	95.34	157.68	33.78	104.42	106.63	67.59	68.55	121.79	165.57	158.79	73.54	156.59	141.02	74.06	52.08	122.64	43.02	54.72	60.39	120.94	84.04	108.14	55.1	77.79	122.64	106.63	66.65	153.34	195.72	47.84	115.16	38.4	98.66399999999999
RRS1	23212	312.0	195.72	269.6	336.79	432.53	351.14	381.68	246.28	194.36	248.0	258.57	612.11	454.09	289.02	204.07	269.6	244.57	255.0	201.25	320.8	334.46	281.09	260.38	229.72	583.07	237.86	251.48	183.82	327.56	202.66	423.61	476.71	638.15	559.28	204.07	176.29	1081.39	164.42	253.23	172.65	293.07	166.73	397.93	187.71	291.04	267.73	217.27	305.55	332.14	275.28	317.07059999999996
DAPK2	23604	748.61	447.82	1498.22	470.14	1073.91	808.0	1037.29	371.22	1008.9	1183.45	866.07	1233.75	743.43	753.83	620.67	1066.48	660.68	759.08	591.22	441.64	301.33	785.88	244.57	1059.11	860.08	1199.98	1096.5	1233.75	780.44	1151.06	1277.29	967.76	381.68	1427.22	567.1	1037.29	723.08	1242.34	1467.37	1350.18	521.76	896.64	1044.52	775.05	1023.0	1295.13	819.3	490.14	591.22	1059.11	881.0858000000002
GNG3	2785	4.9	8.45	3.56	4.06	9.78	2.51	4.5	4.7	6.31	2.23	1.66	4.17	5.5	3.44	0.0	1.17	7.4	7.4	1.22	5.41	0.0	10.0	8.65	8.45	4.82	2.1	5.32	5.82	5.11	4.46	7.75	10.79	4.66	6.26	8.19	2.92	0.0	1.66	4.31	1.71	5.15	0.0	3.53	4.28	3.89	5.32	2.61	1.62	4.62	5.11	4.549600000000001
CASP1	834	1721.16	2032.85	1508.65	1508.65	1487.87	1572.76	1183.45	1883.54	1388.16	1369.04	1697.45	1225.22	1073.91	2075.59	2502.97	2367.9	1388.16	1487.87	1721.16	1331.57	2061.24	1583.71	1487.87	2240.11	1359.57	1832.01	1628.26	1844.76	1794.29	1111.82	1250.98	1467.37	1519.15	974.5	1950.0	1233.75	1167.14	1721.16	1674.06	1277.29	2451.44	2133.97	1369.04	1242.34	1359.57	1111.82	1540.37	1498.22	1498.22	1991.0	1598.0592000000004
CCR3	1232	10.55	22.92	6.52	10.0	1.93	14.89	1.99	10.39	1.58	9.06	12.55	21.47	4.7	10.63	1.97	14.03	15.0	2.01	4.62	7.57	10.55	8.38	22.75	4.66	5.96	7.4	1.55	6.84	4.03	5.36	8.06	5.5	6.84	5.68	4.03	11.38	13.83	4.94	5.19	4.31	6.21	0.83	9.06	13.62	5.23	3.44	0.0	17.64	12.83	8.99	8.189399999999997
TLDC1	57707	175.07	151.22	186.4	224.97	202.66	73.03	169.07	169.07	205.5	153.34	221.86	140.04	163.28	172.65	146.03	159.9	209.84	163.28	186.4	121.79	194.36	172.65	169.07	100.83	134.3	204.07	127.89	146.03	133.36	164.42	150.17	167.9	140.04	148.09	159.9	194.36	125.24	136.19	156.59	151.22	146.03	241.19	163.28	229.72	135.24	165.57	127.0	176.29	172.65	154.42	163.66939999999997
RAB3C	115827	20.71	38.95	1.14	15.22	11.64	4.54	21.32	16.51	4.78	6.06	18.43	2.76	14.89	8.78	20.11	10.31	8.51	12.09	21.16	32.36	86.43	11.73	29.91	8.78	13.62	6.67	6.46	6.89	9.85	8.65	11.3	19.53	38.4	9.27	31.67	10.88	10.08	9.27	8.71	25.72	14.56	4.86	8.58	13.03	4.62	12.0	1.5	19.68	40.64	29.06	16.0524
GOT1	2805	543.96	703.28	587.13	713.11	802.41	624.99	547.75	759.08	595.34	733.19	684.02	612.11	1159.07	647.07	500.46	551.56	679.29	423.61	579.04	607.87	684.02	473.41	603.67	624.99	629.35	497.0	435.55	409.15	665.29	547.75	703.28	543.96	629.35	866.07	547.75	503.95	1096.5	587.13	507.46	674.59	470.14	525.39	669.92	559.28	450.94	575.03	599.49	759.08	555.41	647.07	621.9262
HIST1H3H	8350	31.67	20.86	33.3	14.03	21.01	18.43	31.22	34.75	30.56	16.27	31.22	34.26	15.45	34.51	31.45	64.34	20.41	49.91	17.51	31.9	26.1	59.97	43.32	39.5	32.59	15.22	30.34	58.71	13.93	25.17	17.77	17.77	13.03	11.73	38.4	18.84	20.26	59.13	47.5	35.76	47.84	26.1	27.25	29.06	26.67	27.05	22.59	45.53	77.25	25.72	31.263199999999998
C16orf74	404550	130.6	116.78	35.76	58.71	76.71	54.33	71.0	80.57	30.12	53.57	102.25	51.71	57.08	78.89	153.34	42.41	61.25	122.64	46.84	161.02	38.95	59.55	108.9	109.66	44.57	50.98	73.54	50.98	111.21	94.01	106.63	76.71	53.57	85.22	77.25	93.35	33.3	38.95	55.49	51.71	156.59	55.89	44.25	52.82	59.97	104.42	22.26	42.71	116.78	70.01	74.51620000000001
MSTO1	55154	518.15	470.14	368.65	559.28	679.29	366.09	470.14	503.95	395.18	447.82	486.75	500.46	361.04	567.1	423.61	532.74	332.14	480.04	454.09	555.41	555.41	486.75	536.45	438.59	543.96	473.41	543.96	395.18	525.39	395.18	567.1	567.1	1051.79	525.39	351.14	638.15	490.14	444.72	480.04	397.93	769.69	457.25	483.38	400.71	466.88	454.09	532.74	616.37	764.36	497.0	506.4464000000001
LHFPL2	10184	463.65	346.29	583.07	718.08	703.28	738.29	500.46	1233.75	435.55	466.88	559.28	540.19	796.86	373.81	258.57	450.94	356.05	547.75	423.61	397.93	769.69	612.11	708.18	314.17	860.08	651.58	497.0	525.39	603.67	341.51	387.02	607.87	860.08	332.14	616.37	738.29	656.11	679.29	314.17	358.54	457.25	723.08	571.05	525.39	389.72	395.18	223.41	1015.93	698.41	473.41	556.0076
CD276	80381	1322.37	1208.34	1208.34	1832.01	1350.18	1519.15	1286.18	1594.73	1844.76	961.07	1151.06	1216.75	1561.89	1378.57	981.29	1250.98	1605.83	1135.2	1175.27	1794.29	1896.65	1572.76	2319.15	1088.92	2485.67	723.08	1417.35	1135.2	1605.83	1096.5	1225.22	1457.23	1963.57	1369.04	819.3	2384.37	1540.37	1127.35	1167.14	1467.37	759.08	1819.35	1572.76	2555.58	884.29	1331.57	1259.69	1936.53	2047.0	1350.18	1455.1272000000004
DLG4	1742	307.69	441.64	199.85	339.14	303.44	241.19	287.01	325.29	255.0	187.71	373.81	269.6	223.41	438.59	307.69	334.46	339.14	457.25	182.55	400.71	514.56	373.81	417.77	255.0	325.29	279.14	384.34	264.03	417.77	305.55	297.17	348.71	476.71	172.65	351.14	444.72	204.07	205.5	195.72	343.89	283.05	368.65	262.2	435.55	353.59	403.5	172.65	217.27	447.82	426.57	323.27119999999985
TEKT1	83659	423.61	158.79	86.43	229.72	1127.35	297.17	638.15	95.34	529.06	33.54	224.97	202.66	2.18	540.19	147.06	713.11	371.22	25.72	74.06	0.89	532.74	90.77	12.0	63.45	4.74	209.84	132.44	43.63	256.78	5.15	228.13	426.57	43.32	733.19	295.11	283.05	115.97	72.01	703.28	43.02	189.02	1.07	81.71	1.51	33.54	31.67	7.22	0.21	57.08	1111.82	234.62519999999998
TFCP2	7024	406.31	307.69	358.54	417.77	460.44	193.01	373.81	295.11	373.81	371.22	423.61	246.28	318.57	379.04	237.86	356.05	441.64	417.77	397.93	334.46	426.57	307.69	343.89	224.97	253.23	395.18	371.22	373.81	363.56	289.02	363.56	406.31	376.41	299.25	361.04	400.71	249.73	351.14	351.14	320.8	521.76	371.22	358.54	325.29	295.11	318.57	366.09	267.73	334.46	376.41	349.5065999999999
SLC16A12	387700	78.89	52.08	40.07	21.01	19.11	18.43	31.22	24.81	28.65	44.89	74.58	59.55	27.05	54.72	18.56	22.59	20.26	26.67	15.22	45.53	30.78	19.82	15.22	29.91	18.56	77.25	43.94	75.64	20.41	25.72	18.43	42.41	13.62	42.41	41.81	73.03	20.86	75.64	42.11	40.64	21.78	30.34	40.93	36.01	87.65	4.82	25.35	14.67	8.19	30.56	35.848
RFTN1	23180	1457.23	1769.57	1388.16	1617.0	1594.73	1143.1	1498.22	947.83	1745.2	1407.55	1674.06	1529.73	1417.35	1208.34	1135.2	1313.23	1340.84	1583.71	1417.35	1963.57	1051.79	1551.09	1369.04	1037.29	1963.57	1340.84	1427.22	1277.29	1477.58	1605.83	1662.49	1551.09	1313.23	1963.57	1369.04	1583.71	1721.16	1628.26	1167.14	1359.57	1806.78	1199.98	1457.23	1407.55	1304.15	2075.59	796.86	1350.18	1073.91	988.12	1440.6624
UMODL1	89766	0.91	2.58	0.92	2.14	6.21	1.62	6.01	17.38	5.19	3.79	2.05	1.58	2.53	2.03	1.31	7.17	2.53	0.93	4.82	1.87	2.48	2.01	1.91	0.48	2.05	0.88	1.3	0.51	1.99	0.51	2.51	2.39	15.11	3.99	2.01	7.4	8.65	0.51	2.41	0.52	2.01	0.52	2.86	0.49	1.28	0.89	1.3	7.88	2.58	6.36	3.1872000000000007
SMIM22	440335	1397.83	2209.26	1037.29	1331.57	2148.82	1175.27	2224.63	1594.73	2148.82	884.29	813.63	796.86	1781.89	2502.97	3690.52	1572.76	830.75	1030.12	1359.57	1529.73	1313.23	1208.34	698.41	2018.8	616.37	718.08	1378.57	934.76	1407.55	1662.49	2163.77	1594.73	1250.98	2609.3	848.22	1008.9	1508.65	1216.75	2061.24	1216.75	1175.27	775.05	1183.45	764.36	575.03	796.86	1883.54	1073.91	934.76	3280.18	1438.7921999999999
NOX4	50507	34.26	26.28	27.64	34.02	47.5	48.18	24.99	30.12	32.36	33.54	74.06	36.01	24.46	36.01	37.59	27.84	31.45	100.83	67.59	33.06	47.5	24.99	38.67	56.68	31.0	29.06	23.93	56.28	135.24	47.84	16.03	63.89	42.71	26.86	83.45	237.86	21.63	43.63	37.32	31.9	17.9	36.53	43.02	114.36	43.02	43.02	20.56	41.81	25.17	23.42	46.26140000000001
STRBP	55342	271.48	293.07	186.4	189.02	460.44	125.24	253.23	153.34	279.14	246.28	164.42	156.59	223.41	271.48	206.94	305.55	279.14	242.88	191.67	318.57	201.25	169.07	176.29	187.71	122.64	218.79	241.19	285.03	226.54	211.31	221.86	291.04	144.01	305.55	220.32	309.83	146.03	214.27	373.81	220.32	638.15	267.73	177.53	212.78	154.42	183.82	327.56	128.79	173.85	289.02	237.17600000000002
PHF13	148479	150.17	127.89	158.79	173.85	283.05	371.22	251.48	137.14	166.73	248.0	199.85	341.51	395.18	197.09	107.38	258.57	148.09	195.72	191.67	137.14	231.32	205.5	253.23	206.94	358.54	202.66	193.01	229.72	289.02	181.28	204.07	358.54	283.05	201.25	195.72	220.32	139.07	205.5	172.65	239.52	175.07	215.77	264.03	186.4	229.72	211.31	152.28	226.54	320.8	199.85	219.86399999999998
MAATS1	89876	150.17	81.14	48.52	107.38	406.31	64.34	135.24	33.06	134.3	55.1	73.54	119.26	24.46	209.84	41.81	249.73	127.89	48.87	38.67	26.28	195.72	60.82	34.51	43.94	35.25	139.07	93.35	65.26	88.88	29.91	93.35	171.45	61.68	241.19	122.64	141.02	60.39	93.35	198.47	83.45	105.15	41.52	60.82	20.56	40.93	38.67	32.59	15.56	85.82	279.14	99.00740000000002
DIP2B	57609	223.41	157.68	269.6	260.38	212.78	105.89	172.65	132.44	208.38	241.19	258.57	166.73	186.4	197.09	111.21	209.84	234.57	194.36	224.97	201.25	299.25	204.07	204.07	104.42	162.14	289.02	193.01	239.52	212.78	164.42	147.06	187.71	163.28	116.78	202.66	208.38	143.01	206.94	164.42	226.54	220.32	217.27	220.32	256.78	186.4	211.31	228.13	176.29	201.25	166.73	197.8734
SLCO5A1	81796	4.66	6.41	2.84	6.26	2.78	2.32	2.46	4.1	2.07	3.69	2.41	8.06	2.48	3.82	2.07	2.34	2.12	12.45	0.91	5.15	3.92	4.5	7.69	1.22	6.01	3.82	2.03	2.43	3.72	2.43	2.48	1.62	9.56	6.41	4.46	1.95	5.23	1.66	3.08	2.51	33.3	1.71	2.81	1.62	0.88	2.78	0.51	2.71	7.46	1.97	4.2376000000000005
WDR77	79084	483.38	555.41	429.54	603.67	529.06	387.02	466.88	738.29	444.72	368.65	507.46	473.41	547.75	551.56	414.87	540.19	368.65	423.61	463.65	480.04	543.96	500.46	473.41	376.41	490.14	312.0	366.09	358.54	603.67	341.51	470.14	470.14	890.44	529.06	438.59	555.41	665.29	392.44	426.57	392.44	587.13	366.09	490.14	647.07	318.57	397.93	384.34	674.59	540.19	514.56	485.90259999999995
MFSD2B	388931	8.32	10.24	4.54	10.47	3.53	8.78	5.06	5.63	4.54	15.8	5.36	13.12	3.69	13.72	13.72	16.39	10.0	7.06	32.82	8.19	4.5	8.45	8.92	9.13	9.56	5.77	15.91	3.59	2.97	12.27	10.88	3.44	6.06	10.63	3.44	8.78	5.28	5.41	15.56	5.59	7.94	6.06	12.64	6.57	11.38	3.08	4.03	14.56	15.8	2.97	8.842999999999998
AZU1	566	52.82	40.07	63.89	80.57	45.85	24.99	48.52	32.59	55.89	239.52	28.24	24.63	76.71	91.41	38.4	42.11	29.91	22.43	24.63	21.63	74.58	22.59	36.27	28.45	13.72	50.63	19.97	10.55	100.13	12.36	53.19	53.19	24.46	85.82	24.63	19.68	34.75	17.13	52.82	10.24	33.3	12.0	26.28	18.84	29.48	28.24	44.25	19.39	54.72	88.88	43.70700000000001
TMEM17	200728	58.71	98.73	46.18	54.72	77.79	49.91	69.52	69.52	52.82	52.45	53.19	38.12	49.21	75.64	90.14	55.1	54.33	49.21	98.73	50.63	57.49	51.35	42.71	80.01	21.94	57.49	41.52	53.19	67.12	52.45	50.27	46.18	39.22	44.89	62.12	75.11	26.47	49.21	73.03	54.33	60.39	75.64	46.18	39.5	69.52	34.75	36.53	47.17	33.78	88.88	56.46180000000001
GABARAP	11337	20170.07	24490.61	20030.74	19892.37	19214.73	22850.48	23820.89	25005.23	21919.61	17317.18	19482.97	15075.35	23492.92	20030.74	24321.43	21026.65	19482.97	18819.27	22850.48	23492.92	17078.76	20030.74	22535.88	21617.82	16496.96	15715.58	18560.17	21468.49	19348.38	25005.23	25179.16	18304.63	17804.06	22535.88	21320.18	18560.17	17317.18	20881.4	21320.18	21320.18	18052.61	22692.63	18304.63	18819.27	17681.08	16727.26	24832.5	21468.49	20881.4	23656.34	20566.09700000001
PCDHGB6	56100	91.41	64.8	117.6	108.14	108.14	44.57	89.51	45.85	93.35	100.83	154.42	96.68	75.64	74.06	59.97	82.29	133.36	108.9	94.67	104.42	92.05	81.71	85.22	33.3	67.12	108.14	88.26	70.01	66.65	104.42	85.22	77.79	73.03	110.43	116.78	82.87	92.05	91.41	57.89	79.45	74.06	84.63	126.12	136.19	103.69	132.44	70.51	92.7	102.97	61.68	89.94800000000002
CCDC54	84692	2.48	1.38	3.69	0.96	3.59	0.88	0.58	1.6	2.1	2.18	3.2	1.93	2.14	3.56	4.5	3.11	3.35	4.17	2.1	0.0	1.69	0.89	0.25	0.87	1.66	5.11	2.81	7.34	0.88	5.28	0.58	5.41	0.18	1.68	3.08	8.13	2.01	4.43	2.76	2.94	3.47	5.82	4.43	1.25	7.51	0.56	4.03	3.11	0.99	6.94	2.871800000000001
PLA2G16	11145	2468.49	2555.58	1991.0	1977.24	2133.97	3018.3	2434.5	1883.54	2468.49	2090.03	1896.65	1963.57	2075.59	2573.36	2758.13	2417.67	1662.49	2047.0	2319.15	2018.8	1745.2	2193.99	1896.65	3467.27	2796.65	1936.53	2255.7	2090.03	2193.99	2855.44	2997.45	2351.53	1498.22	3257.52	1242.34	1498.22	2271.4	1909.85	2739.08	2537.92	1674.06	2148.82	2400.97	1883.54	2367.9	1909.85	2997.45	2032.85	1963.57	2895.31	2255.2569999999996
GLIPR1L1	256710	1.81	0.97	0.95	1.85	0.93	2.56	0.0	3.38	1.38	3.69	2.2	0.0	0.0	0.0	4.03	2.97	0.52	0.96	6.67	0.0	0.0	3.41	0.0	0.88	0.51	2.61	2.2	3.11	6.31	0.51	0.95	0.91	5.02	0.0	0.0	1.71	0.91	0.93	3.0	0.0	2.14	0.96	1.79	0.0	2.61	0.93	2.23	7.69	0.53	0.0	1.7344000000000002
KIF23	9493	40.07	52.45	30.78	73.54	49.91	37.32	35.25	109.66	38.4	41.52	45.21	42.11	91.41	44.57	29.91	55.89	54.72	34.02	19.82	33.78	44.57	60.39	63.0	31.9	29.27	33.54	48.52	40.93	84.63	36.01	26.47	57.08	37.32	40.93	38.4	72.52	29.06	37.32	28.45	77.25	108.9	88.26	28.86	90.77	37.85	63.89	21.32	38.4	39.5	44.25	48.798000000000016
KCNE1L	23630	4.39	6.31	3.59	8.71	3.11	4.58	4.03	8.13	6.94	4.54	3.92	12.09	7.0	10.31	5.68	5.02	7.88	7.46	7.69	8.06	9.7	5.82	5.41	7.63	6.73	1.83	3.11	2.29	8.06	6.89	7.0	6.21	7.69	11.64	6.94	6.11	15.0	1.45	5.06	7.06	2.2	3.63	3.53	5.02	3.47	5.59	7.63	7.0	8.0	8.85	6.319799999999999
DDX5	1655	8538.88	15824.9	11584.24	7382.04	14765.09	19618.49	8134.41	12853.63	9540.5	17437.64	9344.14	23009.42	12853.63	17078.76	9474.59	18304.63	13492.72	13586.57	11584.24	11992.79	13586.57	9279.58	13399.51	20451.65	16843.62	16157.44	13399.51	14065.74	13681.08	9344.14	10585.95	18950.18	13033.07	12076.21	8963.45	13776.25	15934.98	11584.24	11112.3	18052.61	13872.08	12244.81	12676.65	8134.41	11584.24	17078.76	13872.08	8078.22	14971.21	10959.3	13283.023000000003
GABRP	2568	26.67	18.56	14.45	13.72	166.73	6.16	16.03	20.41	29.91	13.62	22.75	18.84	11.91	30.34	12.0	19.11	63.89	15.56	10.79	10.16	32.13	11.82	21.63	7.28	9.7	8.38	11.21	15.45	21.63	2.56	28.45	39.22	10.79	21.94	22.75	24.81	8.99	24.11	24.46	13.52	17.64	17.9	25.17	9.48	6.94	12.45	3.2	10.08	11.82	63.89	21.620200000000004
ZBTB33	10009	220.32	115.97	234.57	246.28	255.0	144.01	159.9	111.99	197.09	176.29	177.53	151.22	157.68	152.28	134.3	256.78	194.36	146.03	194.36	145.02	187.71	164.42	119.26	123.5	147.06	246.28	211.31	281.09	175.07	115.97	164.42	209.84	142.01	155.5	170.25	226.54	138.1	244.57	182.55	119.26	305.55	249.73	176.29	127.0	142.01	115.16	171.45	147.06	141.02	199.85	177.41620000000006
TRAF2	7186	309.83	256.78	244.57	316.37	297.17	164.42	291.04	208.38	285.03	246.28	273.37	291.04	303.44	289.02	193.01	309.83	234.57	356.05	186.4	256.78	232.94	351.14	231.32	201.25	353.59	264.03	223.41	149.12	314.17	293.07	412.0	234.57	368.65	454.09	256.78	224.97	323.03	244.57	314.17	236.21	397.93	218.79	283.05	190.34	305.55	351.14	119.26	208.38	343.89	358.54	275.4665999999999
INSM2	84684	2.16	0.49	1.33	2.66	0.47	0.45	0.48	0.45	0.0	0.49	2.56	0.44	0.48	5.45	0.0	1.27	0.48	0.92	0.0	0.53	5.59	0.87	0.54	0.84	1.3	0.88	0.47	0.0	6.94	0.0	0.48	0.0	0.85	0.47	0.45	0.45	0.46	0.0	0.0	0.0	0.87	0.0	0.89	23.42	0.46	6.78	0.0	0.87	0.0	0.0	1.4997999999999998
C2CD4A	145741	3.82	12.18	2.81	3.53	2.41	20.86	2.46	25.54	3.86	14.78	3.76	44.89	32.13	8.71	1.39	8.58	4.28	2.14	10.31	1.93	9.56	3.66	28.45	8.71	61.68	7.0	1.38	3.82	4.94	4.17	8.0	4.66	33.78	20.71	4.94	22.92	33.78	2.41	1.68	5.32	1.99	2.14	9.56	3.35	1.69	10.79	2.76	6.62	22.43	4.94	10.964200000000003
DSTN	11034	12502.12	16045.82	11909.94	13776.25	13399.51	19482.97	12853.63	14971.21	12853.63	17078.76	13215.02	15392.14	11909.94	12943.04	18689.27	15075.35	16157.44	14663.09	19618.49	8901.53	10883.59	10014.87	9409.14	20030.74	9088.59	13776.25	13215.02	15934.98	11745.96	14867.79	12244.81	13033.07	9088.59	14361.31	18819.27	10808.41	15715.58	19482.97	14361.31	13215.02	9409.14	11035.54	11745.96	10014.87	14262.1	12329.98	13872.08	11189.6	8078.22	13123.73	13531.9528
ADH1B	125	11035.54	6983.79	5872.48	13033.07	7230.1	4450.27	5913.33	6250.56	8421.31	9876.98	16611.71	8022.41	5672.41	7032.37	10084.54	4769.75	6516.03	11112.3	10368.08	13872.08	6887.62	7331.05	5517.27	5555.65	3794.3	12244.81	7857.29	12764.83	5255.91	9088.59	7433.4	5872.48	4210.15	2758.13	16843.62	6840.04	2367.9	9409.14	8479.89	6840.04	5366.37	9344.14	10659.59	12943.04	10296.45	6164.49	5255.91	9279.58	7433.4	4937.99	8043.243599999999
SLC52A2	79581	642.59	796.86	703.28	808.0	599.49	723.08	836.53	1051.79	785.88	575.03	753.83	738.29	866.07	791.35	660.68	567.1	486.75	665.29	583.07	921.88	921.88	909.17	1059.11	536.45	947.83	450.94	665.29	441.64	802.41	693.58	884.29	651.58	1225.22	941.27	612.11	642.59	988.12	493.56	607.87	624.99	551.56	486.75	791.35	703.28	651.58	796.86	587.13	1199.98	1023.0	738.29	743.7304000000003
FXYD4	53828	58.71	67.12	54.33	38.67	30.56	24.28	44.25	19.25	55.49	31.45	57.08	133.36	77.25	74.58	83.45	33.78	69.52	37.05	93.35	12.93	23.93	33.54	20.56	71.5	19.11	97.36	64.8	45.21	33.06	100.83	57.89	47.5	29.48	50.27	44.25	24.11	58.3	97.36	52.45	28.24	23.42	44.57	76.17	36.01	145.02	26.86	51.35	24.46	20.11	103.69	52.95739999999999
OTUB2	78990	19.68	15.45	21.01	18.29	14.89	11.21	16.88	22.75	21.63	15.34	14.56	7.88	17.38	15.34	14.14	13.52	17.13	15.45	19.68	17.38	19.25	18.29	16.27	10.16	11.55	9.2	9.7	19.82	17.38	13.12	14.24	11.64	14.56	17.51	14.03	16.75	32.13	17.51	13.32	19.82	19.39	24.99	16.63	22.59	9.2	17.77	27.25	22.26	18.29	16.51	16.8144
GTF2H3	2967	271.48	297.17	316.37	444.72	376.41	258.57	277.2	392.44	346.29	318.57	309.83	249.73	267.73	221.86	314.17	343.89	283.05	363.56	305.55	239.52	325.29	255.0	189.02	318.57	161.02	457.25	314.17	406.31	376.41	211.31	258.57	323.03	351.14	175.07	327.56	334.46	172.65	368.65	320.8	214.27	403.5	323.03	301.33	253.23	248.0	241.19	366.09	373.81	201.25	264.03	300.6824
PRICKLE2	166336	260.38	153.34	339.14	325.29	353.59	237.86	224.97	117.6	191.67	265.87	366.09	327.56	220.32	255.0	129.69	299.25	273.37	316.37	312.0	172.65	323.03	279.14	195.72	237.86	281.09	356.05	246.28	295.11	251.48	234.57	218.79	209.84	236.21	223.41	414.87	251.48	297.17	267.73	229.72	172.65	115.97	212.78	329.84	289.02	409.15	353.59	115.16	209.84	164.42	258.57	256.4509999999999
TRPC6	7225	239.52	194.36	341.51	373.81	249.73	194.36	358.54	155.5	320.8	279.14	376.41	220.32	281.09	226.54	303.44	309.83	255.0	307.69	620.67	178.77	133.36	323.03	215.77	417.77	177.53	295.11	299.25	295.11	366.09	269.6	190.34	371.22	212.78	126.12	432.53	718.08	108.14	265.87	211.31	208.38	171.45	281.09	205.5	575.03	420.68	336.79	126.12	241.19	195.72	249.73	284.55440000000004
ITM2B	9445	22850.48	18304.63	22225.61	17197.56	22692.63	23492.92	18178.19	21768.19	19482.97	19082.0	22225.61	17804.06	14065.74	18431.96	26800.01	24153.43	25887.07	23009.42	25005.23	17681.08	19482.97	20737.16	15499.21	27745.15	16045.82	23656.34	18819.27	26986.43	16496.96	18689.27	18819.27	20170.07	19082.0	16157.44	25179.16	16727.26	21026.65	28132.47	25179.16	16269.83	16611.71	23169.48	18052.61	15715.58	21468.49	20881.4	20310.37	16496.96	14561.8	20593.91	20382.0598
WHSC1L1	54904	595.34	607.87	674.59	679.29	764.36	444.72	591.22	454.09	536.45	703.28	563.18	514.56	536.45	647.07	384.34	698.41	743.43	723.08	647.07	543.96	698.41	497.0	571.05	497.0	483.38	780.44	629.35	769.69	629.35	532.74	521.76	660.68	567.1	563.18	684.02	733.19	420.68	698.41	595.34	599.49	791.35	679.29	571.05	660.68	591.22	525.39	555.41	420.68	575.03	656.11	604.2246
SERPINA9	327657	5.45	4.94	6.46	77.79	9.41	4.94	2.23	0.0	7.94	0.09	5.87	0.32	0.92	4.86	4.5	4.06	0.0	27.25	1.69	16.88	4.21	61.25	3.38	3.26	20.11	1.64	7.75	11.64	10.39	0.08	2.51	8.25	6.57	8.06	0.33	8.85	2.63	30.34	27.64	10.0	139.07	23.25	19.82	0.59	11.82	1.14	0.07	12.36	0.38	24.28	12.945400000000001
