,Hugo_Symbol,Entrez_Gene_Id,normality,p,stat,expression,fdr,fdr_hypothesis
675,C15orf61,145853.0,ND,0.0010127502662588958,297.0,expressed,0.0016461050158317967,True
676,CD80,941.0,NOT,3.645953287354106e-08,67.0,expressed,1.3403669512458434e-07,True
677,CTC-435M10.3,0.0,NOT,0.9146051349091648,508.0,not,0.9255889692768495,False
678,ACTR1A,10121.0,ND,1.1812325186599061e-09,1.0,expressed,1.1075794898154324e-08,True
679,TRNP1,388610.0,NOT,8.663083653807441e-08,83.0,expressed,2.8664005002781757e-07,True
680,C9orf66,157983.0,ND,3.3508172038662517e-06,156.0,expressed,7.9534717225597e-06,True
681,VAV3,10451.0,NOT,0.0003355406283614202,266.0,expressed,0.0005846746373757852,True
682,PGLYRP1,8993.0,NOT,7.37844890371565e-08,80.0,expressed,2.49340189381236e-07,True
683,ANKRD54,129138.0,ND,0.005773517845892141,335.0,expressed,0.008487577294509977,True
684,NEK7,140609.0,NOT,1.2265120486349766e-09,8.0,expressed,1.1075794898154324e-08,True
685,RNF4,6047.0,ND,0.006390311764810927,355.0,expressed,0.009346595185598914,True
686,GRAMD4,23151.0,NOT,0.3876052271812995,548.0,not,0.4298292656025773,False
687,ASB6,140459.0,ND,9.815905687239879e-05,234.0,expressed,0.0001847165258682668,True
688,CX3CR1,1524.0,NOT,7.556929455863566e-10,0.0,expressed,1.093136886055739e-08,True
689,TPCN2,219931.0,NOT,0.0733441481003208,452.0,not,0.09242250772726253,False
690,OTUD7A,161725.0,ND,0.007129305080006522,342.0,expressed,0.0103712627584937,True
691,AIMP2,7965.0,NOT,2.9291979591968343e-08,55.0,expressed,1.1113967657615927e-07,True
692,KCNQ1,3784.0,NOT,9.632252047950751e-10,4.0,expressed,1.093136886055739e-08,True
693,C19orf52,90580.0,NOT,1.5859651576522734e-08,52.0,expressed,6.687221893688803e-08,True
694,CCSER2,54462.0,NOT,5.365943352795552e-09,33.0,expressed,2.8716440960205438e-08,True
695,LITAF,9516.0,NOT,1.3953192127031753e-07,92.0,expressed,4.3651103584656563e-07,True
696,NTF3,4908.0,NOT,0.28611306681020277,527.0,not,0.32529967284100647,False
697,SLC43A3,29015.0,ND,1.3394511022385218e-08,49.0,expressed,5.886293002078469e-08,True
698,CNGA4,1262.0,ND,9.63712911922847e-08,85.0,expressed,3.150646749341313e-07,True
699,OXGR1,27199.0,NOT,0.000115029232886914,238.0,expressed,0.00021412820938719498,True
700,INHBA,3624.0,NOT,0.805559457241567,612.0,not,0.8281890134417594,False
701,DDX39B,7919.0,NOT,6.394483073164434e-06,170.0,expressed,1.4454945706479403e-05,True
702,ZNF436,80818.0,NOT,1.016310324350643e-07,86.0,expressed,3.304491032026606e-07,True
703,C22orf26,55267.0,NOT,0.00981493132906641,370.0,expressed,0.014004601779635197,True
704,FH,2271.0,NOT,5.442992326821587e-08,66.0,expressed,1.9072554248649678e-07,True
705,ICAM3,3385.0,ND,1.0115116071269476e-06,131.0,expressed,2.6189842645560584e-06,True
706,MSANTD1,345222.0,ND,4.128784654967573e-09,28.5,expressed,2.3617468514756562e-08,True
707,DRD2,1813.0,NOT,0.13839930112754348,484.0,not,0.1667955858084494,False
708,DGKA,1606.0,ND,2.228554183152968e-09,18.0,expressed,1.5091443949026863e-08,True
709,PFDN5,5204.0,NOT,6.166815818239549e-07,121.0,expressed,1.6666417906772247e-06,True
710,PLBD1,79887.0,NOT,5.7295591132679196e-05,208.0,expressed,0.00011139913751457886,True
711,TNFAIP1,7126.0,NOT,2.8789331400735218e-05,192.0,expressed,5.844819602158901e-05,True
712,CCR4,1233.0,NOT,1.3688319850648005e-05,187.0,expressed,2.9283647726941196e-05,True
713,CHRAC1,54108.0,NOT,8.02029719177541e-06,175.0,expressed,1.7820017233173017e-05,True
714,LRRN1,57633.0,ND,0.12841263682125154,480.0,not,0.15562847629346993,False
715,OSBPL1A,114876.0,ND,0.00018354826338049763,250.0,expressed,0.0003316385576715926,True
716,GRM3,2913.0,NOT,1.3688319850648005e-05,187.0,expressed,2.9283647726941196e-05,True
717,ELL,8178.0,NOT,0.06881338426105578,449.0,not,0.08705611227460554,False
718,USP50,373509.0,ND,0.13842050205549675,333.0,not,0.1668094993378937,False
719,ZNF695,57116.0,ND,1.6551652076305667e-09,13.0,expressed,1.259602597436918e-08,True
720,PDCL,5082.0,NOT,0.0056806973485465425,351.0,expressed,0.008353966689039033,True
721,P2RY12,64805.0,NOT,7.556929455863566e-10,0.0,expressed,1.093136886055739e-08,True
722,KHDRBS1,10657.0,ND,3.266185610932541e-08,65.0,expressed,1.2228321586222157e-07,True
723,KRT6A,3853.0,NOT,7.556929455863566e-10,0.0,expressed,1.093136886055739e-08,True
724,CCDC91,55297.0,ND,3.174301913688106e-05,206.5,expressed,6.405334138413974e-05,True
725,SMTNL2,342527.0,NOT,3.851211595566846e-08,68.0,expressed,1.407115925250601e-07,True
726,GINS4,84296.0,NOT,9.06805772149548e-10,3.0,expressed,1.093136886055739e-08,True
727,BMF,90427.0,NOT,0.9346046719840639,629.0,not,0.9425708277497055,False
728,BMP7,655.0,NOT,1.3394511022385218e-08,49.0,expressed,5.886293002078469e-08,True
729,CPQ,10404.0,NOT,1.2265120486349766e-09,8.0,expressed,1.1075794898154324e-08,True
730,MRPL30,51263.0,NOT,1.7491373731582586e-08,46.0,expressed,7.284558370614492e-08,True
731,CXCL3,2921.0,NOT,8.502529682098662e-09,41.0,expressed,4.10512018608872e-08,True
732,TMEM66,51669.0,NOT,8.532308998540055e-10,2.0,expressed,1.093136886055739e-08,True
733,TACC2,10579.0,ND,7.906875722375847e-07,126.0,expressed,2.0930321499240386e-06,True
734,C2orf49,79074.0,ND,5.836128457714753e-06,168.0,expressed,1.3272570982646316e-05,True
735,RSU1,6251.0,NOT,5.365943352795552e-09,33.0,expressed,2.8716440960205438e-08,True
736,OTOF,9381.0,NOT,0.7464038125448392,604.0,not,0.7746383557684775,False
737,SCAND3,114821.0,ND,0.00018354826338049763,250.0,expressed,0.0003316385576715926,True
738,C19orf60,55049.0,ND,0.4202147293438653,554.0,not,0.4623405801805791,False
739,EXOSC6,118460.0,NOT,0.011914077324997696,377.0,expressed,0.01680951370380065,True
740,UBE2F,140739.0,NOT,0.005118702927884183,347.5,expressed,0.007570036219433204,True
741,AVIL,10677.0,NOT,0.21659729326911092,509.5,not,0.25223933134851634,False
742,LRRC4B,94030.0,NOT,2.118385561420393e-07,100.0,expressed,6.35662855194325e-07,True
743,TGM4,7047.0,ND,0.00283862247376623,297.0,expressed,0.004346113908917099,True
744,RASSF5,83593.0,ND,2.478593406448764e-08,60.0,expressed,9.656675935138113e-08,True
745,PPP3CA,5530.0,NOT,0.0005473291513336114,251.0,expressed,0.0009252481739199665,True
746,APOL6,80830.0,NOT,1.2349767731596106e-08,40.0,expressed,5.54567812745835e-08,True
747,HNRNPUL2,221092.0,NOT,0.07649809104336511,454.0,not,0.09611641012249125,False
748,KANSL3,55683.0,NOT,2.0893271788382714e-06,146.0,expressed,5.108722861207521e-06,True
749,DAPK1,1612.0,NOT,5.6363761403217416e-08,75.0,expressed,1.9630725367753647e-07,True
750,LAMA5,3911.0,NOT,0.0031870721722170622,332.0,expressed,0.004836164409709583,True
751,GJB6,10804.0,NOT,9.06805772149548e-10,3.0,expressed,1.093136886055739e-08,True
752,FAM155B,27112.0,NOT,5.063849902320951e-09,32.0,expressed,2.742257274689481e-08,True
753,PTPRF,5792.0,ND,1.383114626082743e-09,10.0,expressed,1.150375790350476e-08,True
754,ATP1A3,478.0,ND,0.22203311073335785,511.0,not,0.2578569403642862,False
755,PRIMPOL,201973.0,ND,0.24867781556558077,518.0,not,0.28654677587349303,False
756,TUBGCP3,10426.0,ND,0.0001732697084248276,235.0,expressed,0.0003138549033279749,True
757,USP31,57478.0,ND,8.53422673646545e-10,2.0,expressed,1.093136886055739e-08,True
758,RASEF,158158.0,ND,1.0622989525465147e-06,132.0,expressed,2.7430813759702605e-06,True
759,PLA2G10,8399.0,NOT,1.383114626082743e-09,10.0,expressed,1.150375790350476e-08,True
760,FAM181B,220382.0,NOT,1.6551652076305667e-09,13.0,expressed,1.259602597436918e-08,True
761,PBX1,5087.0,ND,0.15926667605586797,471.0,not,0.18989107798089028,False
762,C3orf49,0.0,NOT,6.915180628991273e-07,113.5,expressed,1.8526635447553388e-06,True
763,SPATS2L,26010.0,ND,0.002177311550955709,320.0,expressed,0.0033824691585215712,True
764,AHI1,54806.0,ND,0.00085235684944082,292.0,expressed,0.0014004626758693328,True
765,CXCL12,6387.0,NOT,1.0872449061578735e-09,6.0,expressed,1.093136886055739e-08,True
766,ANKRD50,57182.0,ND,0.01651581643188928,371.5,expressed,0.02287426672499698,True
767,IFT52,51098.0,ND,0.09978566685940078,467.0,not,0.12304293323620208,False
768,PLEKHA7,144100.0,NOT,0.11449416554349247,474.0,not,0.13978985863056276,False
769,POU5F2,134187.0,NOT,0.08529825647952632,282.0,not,0.10634579825951337,False
770,FLNC,2318.0,ND,0.00028917828473891855,262.0,expressed,0.0005075236075246184,True
771,CHGA,1113.0,NOT,0.11012810248713288,472.0,not,0.13486906071637747,False
772,LDHC,3948.0,NOT,0.01782062311111211,357.0,expressed,0.02455737589697365,True
773,HPX,3263.0,ND,0.0024538909337413544,308.0,expressed,0.003790557435751087,True
774,CCM2,83605.0,NOT,0.11229440255969796,473.0,not,0.1373759510104654,False
775,DOHH,83475.0,ND,0.014019653747981576,383.0,expressed,0.0195898664156258,True
776,LINC00908,0.0,ND,2.0974999290923075e-08,57.0,expressed,8.37364559549711e-08,True
777,EMG1,0.0,NOT,5.579682013024585e-07,119.0,expressed,1.5278016607227723e-06,True
778,GPR89C,728932.0,NOT,0.017334581738329847,391.0,expressed,0.023928634741230265,True
779,LPL,4023.0,ND,7.556929455863566e-10,0.0,expressed,1.093136886055739e-08,True
780,IL12RB1,3594.0,ND,1.3370868913961307e-09,3.0,expressed,1.150375790350476e-08,True
781,EZR,7430.0,NOT,5.949378648206278e-08,76.0,expressed,2.0612819123097364e-07,True
782,LSR,51599.0,NOT,1.5588051849655002e-09,12.0,expressed,1.2209531955056891e-08,True
783,TM7SF3,51768.0,NOT,0.017334581738329847,391.0,expressed,0.023928634741230265,True
784,PCDH17,27253.0,NOT,1.8648014196095014e-09,15.0,expressed,1.3529796104054656e-08,True
785,POLR3K,51728.0,NOT,2.9797013210819297e-06,153.5,expressed,7.1284227006910865e-06,True
786,CPVL,54504.0,ND,8.307614297134824e-07,127.0,expressed,2.1887149150984306e-06,True
787,MMP7,4316.0,ND,0.018744512446766518,394.0,expressed,0.025752461628590073,True
788,WDR74,54663.0,NOT,8.02968346961793e-09,40.0,expressed,3.910707131030441e-08,True
789,TNNT3,7140.0,ND,0.31308609275657884,533.0,not,0.3531315129518085,False
790,ZP3,7784.0,ND,7.556929455863566e-10,0.0,expressed,1.093136886055739e-08,True
791,KBTBD3,143879.0,ND,0.00012943824374041834,241.0,expressed,0.00023884273238792213,True
792,WBP1,23559.0,NOT,0.6797438261749329,571.0,not,0.7137909304706076,False
793,SWI5,375757.0,ND,2.478593406448764e-08,60.0,expressed,9.656675935138113e-08,True
794,C7orf31,136895.0,NOT,0.024807493454958803,405.0,expressed,0.033469966372572116,True
795,GRWD1,83743.0,NOT,7.411591777977753e-05,227.0,expressed,0.00014202467882924646,True
796,FAM81B,153643.0,NOT,2.218010774931945e-08,58.0,expressed,8.77401789259202e-08,True
797,ZNF780B,163131.0,ND,0.20775852744976409,507.0,not,0.24268230182532113,False
798,EMP2,2013.0,NOT,7.556929455863566e-10,0.0,expressed,1.093136886055739e-08,True
799,MAT1A,4143.0,NOT,0.0023220926699910435,322.0,expressed,0.003594780076538693,True
800,HPDL,84842.0,ND,2.1002250112728297e-09,17.0,expressed,1.4529990816875506e-08,True
801,FBXO8,26269.0,NOT,7.556929455863566e-10,0.0,expressed,1.093136886055739e-08,True
802,PARP16,54956.0,NOT,9.815905687239879e-05,234.0,expressed,0.0001847165258682668,True
803,ST6GALNAC4,27090.0,ND,1.9791055568801153e-09,16.0,expressed,1.4011905120944259e-08,True
804,CLEC3B,7123.0,NOT,7.556929455863566e-10,0.0,expressed,1.093136886055739e-08,True
805,LRRC29,26231.0,NOT,2.3060747862565105e-05,199.0,expressed,4.752124387073365e-05,True
806,UBE2Q2,92912.0,NOT,0.8963138410681736,624.0,not,0.9095824240411619,False
807,HMMR,3161.0,ND,9.06805772149548e-10,3.0,expressed,1.093136886055739e-08,True
808,CYP2W1,54905.0,ND,0.00015729600133906394,246.0,expressed,0.0002864827014372514,True
809,SPIRE2,84501.0,NOT,0.4146705674113692,553.0,not,0.45665967265403595,False
810,FBXO43,286151.0,NOT,2.8226548342339874e-09,22.0,expressed,1.784169859545998e-08,True
811,PLEKHH2,130271.0,NOT,7.556929455863566e-10,0.0,expressed,1.093136886055739e-08,True
812,FXYD3,5349.0,NOT,2.026757046469517e-05,196.0,expressed,4.2142787647762284e-05,True
813,FCER1A,2205.0,ND,7.556929455863566e-10,0.0,expressed,1.093136886055739e-08,True
814,NCK1,4690.0,ND,2.3063276909535797e-05,199.0,expressed,4.752124387073365e-05,True
815,DSN1,79980.0,NOT,1.5591448621045152e-09,12.0,expressed,1.2209531955056891e-08,True
816,CD247,919.0,ND,7.784669528923821e-08,81.0,expressed,2.6092387681831394e-07,True
817,MLANA,2315.0,ND,0.007565976238322066,344.0,expressed,0.010969554302728805,True
818,RAB37,326624.0,NOT,7.556929455863566e-10,0.0,expressed,1.093136886055739e-08,True
819,THUMPD2,80745.0,NOT,8.212511505089428e-08,82.0,expressed,2.733547904632367e-07,True
820,CENPB,1059.0,ND,0.11229440255969796,473.0,not,0.1373759510104654,False
821,ZDHHC23,254887.0,ND,0.5335234365917243,573.0,not,0.5738150521181694,False
822,PCMT1,5110.0,NOT,0.5677037455480187,510.0,not,0.6072496720954813,False
823,ELP5,23587.0,ND,0.04947750619883856,434.0,expressed,0.06394933564439131,False
824,HVCN1,84329.0,NOT,1.323824855158427e-07,91.0,expressed,4.160282767484415e-07,True
825,ALOX15,246.0,ND,0.005353252751666691,349.0,expressed,0.007896630628045605,True
826,LMX1B,4010.0,NOT,6.164963381916185e-07,121.0,expressed,1.6666417906772247e-06,True
827,COG6,57511.0,NOT,0.7943701074334786,610.5,not,0.818340008701374,False
828,SFTPA1,653509.0,NOT,7.556929455863566e-10,0.0,expressed,1.093136886055739e-08,True
829,CA8,767.0,NOT,1.7796456927994258e-05,193.0,expressed,3.733257965162123e-05,True
830,RPL38,6169.0,NOT,0.00037628657068897745,255.0,expressed,0.0006504146478096339,True
831,RNF215,200312.0,NOT,8.727877108700991e-07,128.0,expressed,2.2913993473071367e-06,True
832,STAR,6770.0,ND,4.5364923781973155e-08,71.0,expressed,1.6262275541265536e-07,True
833,RASGRF2,5924.0,ND,0.0003115529890217856,264.0,expressed,0.0005444141093820905,True
834,MTRNR2L4,100463285.0,NOT,0.5713842800307052,446.5,not,0.611073078532188,False
835,SLC16A11,162515.0,NOT,9.634403725281619e-10,4.0,expressed,1.093136886055739e-08,True
836,C17orf51,339263.0,NOT,0.4661102219910902,562.0,not,0.5079839811302809,False
837,PLEKHN1,84069.0,NOT,1.5591448621045152e-09,12.0,expressed,1.2209531955056891e-08,True
838,KIF18A,81930.0,ND,9.06805772149548e-10,3.0,expressed,1.093136886055739e-08,True
839,IL17RC,84818.0,NOT,2.344791097412956e-08,59.0,expressed,9.197608130746778e-08,True
840,RC3H1,149041.0,NOT,2.1912726980674394e-06,147.0,expressed,5.342870269458718e-06,True
841,PTDSS1,9791.0,NOT,1.9791055568801153e-09,16.0,expressed,1.4011905120944259e-08,True
842,TMEM115,11070.0,NOT,1.1649791822449417e-08,39.0,expressed,5.2974507431643505e-08,True
843,QDPR,5860.0,NOT,1.016310324350643e-07,86.0,expressed,3.304491032026606e-07,True
844,FITM1,161247.0,NOT,7.582444917112655e-09,39.0,expressed,3.752126495076514e-08,True
845,POC1B-GALNT4,100528030.0,NOT,0.888681686055255,623.0,not,0.902791892184918,False
846,FABP4,2167.0,NOT,7.556929455863566e-10,0.0,expressed,1.093136886055739e-08,True
847,ZNF514,84874.0,ND,0.0001907271235485083,251.0,expressed,0.0003439978136667865,True
848,MMP17,4326.0,ND,0.00011965517407476322,239.0,expressed,0.00022211939954239573,True
849,MLH1,4292.0,NOT,1.7565587728239223e-09,14.0,expressed,1.3037424374482134e-08,True
850,SPRY3,10251.0,NOT,0.0019756016200756514,317.0,expressed,0.003089112779399609,True
851,EIF3L,51386.0,NOT,0.190849824375403,481.0,not,0.22433144415175296,False
852,VRK1,7443.0,NOT,1.383114626082743e-09,10.0,expressed,1.150375790350476e-08,True
853,NUDT17,200035.0,ND,0.1689479194723542,495.0,not,0.20049291123754337,False
854,DRG2,1819.0,NOT,0.6675059879756977,593.0,not,0.7020515913293617,False
855,ORM2,5005.0,NOT,1.9916725452983955e-06,145.0,expressed,4.891380031406047e-06,True
856,C16orf46,123775.0,NOT,0.0036191049075792858,320.0,expressed,0.0054516949144081065,True
857,PRH2,5554.0,ND,0.6364651715838963,454.5,not,0.6734617076510969,False
858,ZNF717,100131827.0,ND,5.086836313927119e-06,165.0,expressed,1.1701078205471503e-05,True
859,FAM13B,51306.0,ND,8.031090907046913e-10,1.0,expressed,1.093136886055739e-08,True
860,POLR3C,10623.0,ND,0.014019653747981576,383.0,expressed,0.0195898664156258,True
861,AANAT,15.0,ND,0.06381772958847688,445.5,not,0.08115807410489828,False
862,FMNL1,752.0,NOT,1.383114626082743e-09,10.0,expressed,1.150375790350476e-08,True
863,MGST3,4259.0,ND,4.778329681962615e-09,31.0,expressed,2.6163437482061546e-08,True
864,DDX41,51428.0,NOT,0.004080760905260814,340.0,expressed,0.006111942486421065,True
865,FAM117A,81558.0,ND,0.010970442036925864,374.0,expressed,0.015555641975531009,True
866,CLDN3,1365.0,ND,0.0007950443242992001,290.0,expressed,0.0013126627833574195,True
867,ADC,113451.0,ND,0.5673426777793709,555.0,not,0.6069010315585257,False
868,LAYN,143903.0,ND,0.6055398662613332,584.0,not,0.6437354578255096,False
869,ZXDB,158586.0,NOT,0.003553386527083243,335.5,expressed,0.005363924524236545,True
870,FASTKD5,60493.0,NOT,0.07649809104336511,454.0,not,0.09611641012249125,False
871,C3orf35,339883.0,NOT,4.532520634787186e-05,215.0,expressed,8.933176721728309e-05,True
872,SH3PXD2A,9644.0,NOT,0.004893977232724028,346.0,expressed,0.007255703458230998,True
873,CLEC5A,23601.0,ND,0.05293112952760612,437.0,not,0.0681410882025036,False
874,NUP98,4928.0,ND,0.06881176931069725,449.0,not,0.08705611227460554,False
875,MAGEF1,64110.0,ND,4.601169848041624e-08,63.0,expressed,1.6476758649164947e-07,True
876,ACOX1,51.0,NOT,0.13969105181486083,444.0,not,0.16827019873800436,False
877,NOB1,28987.0,ND,3.366814035344517e-09,25.0,expressed,2.0300772237548528e-08,True
878,TSC22D1,8848.0,NOT,1.7738839802092346e-08,54.0,expressed,7.318452126149168e-08,True
879,CELF5,60680.0,NOT,1.2320606673826134e-05,173.0,expressed,2.6571595541865978e-05,True
880,CXorf31,0.0,NOT,0.7906511428554124,610.0,not,0.8149948381661942,False
881,NUTF2,10204.0,NOT,1.4705417575405934e-07,93.0,expressed,4.5772268218943695e-07,True
882,LRRC69,100130742.0,ND,1.8586389348703253e-05,194.0,expressed,3.885284075494297e-05,True
883,SMARCC1,6599.0,ND,1.1297758276218413e-07,88.0,expressed,3.6269384657479735e-07,True
884,DCUN1D4,23142.0,NOT,0.008525474468102711,365.0,expressed,0.012270063437180232,True
885,C10orf118,55088.0,ND,1.1470571517405643e-05,183.0,expressed,2.4818903176751316e-05,True
886,ZBTB45,84878.0,NOT,0.14098712619772763,485.0,not,0.16966580320903832,False
887,FAM96A,84191.0,NOT,0.02131786738680895,399.0,expressed,0.02903620272073836,True
888,RGL4,266747.0,NOT,6.08284202631344e-07,111.0,expressed,1.652478314272129e-06,True
889,C9orf172,389813.0,ND,0.2008761306841198,505.0,not,0.23513586919421123,False
890,SLC12A5,57468.0,NOT,0.06451517853717512,446.0,not,0.08196658889679342,False
891,FCHSD1,89848.0,ND,0.017671522370474382,374.0,expressed,0.024384978748298185,True
892,C9orf116,138162.0,NOT,1.2298152190805743e-06,135.0,expressed,3.1371910675748555e-06,True
893,MMS19,64210.0,NOT,0.5271951521249347,572.0,not,0.5676829654499856,False
894,GPLD1,2822.0,NOT,0.019738580220120972,396.0,expressed,0.02702245292457731,True
895,SLITRK3,22865.0,NOT,5.68573905884801e-05,220.5,expressed,0.000110596939805877,True
896,CDKN2AIP,55602.0,ND,0.00016000874791502557,233.0,expressed,0.00029130057121214744,True
897,CTNND2,1501.0,ND,2.9108307608033865e-06,153.0,expressed,6.965608875014798e-06,True
898,RBKS,64080.0,NOT,5.949378648206278e-08,76.0,expressed,2.0612819123097364e-07,True
899,B4GALT2,8704.0,NOT,1.1100954635085601e-09,0.0,expressed,1.093136886055739e-08,True
900,LRRC2,79442.0,NOT,1.4685612927356851e-09,11.0,expressed,1.1838262404110574e-08,True
901,CCDC93,54520.0,NOT,0.06313264839992917,445.0,not,0.0803045800094821,False
902,GAA,2548.0,NOT,0.005042948789367611,347.0,expressed,0.007459919535564779,True
903,L3HYPDH,112849.0,NOT,0.09970668891391905,447.0,not,0.12303972076490834,False
904,LHX6,26468.0,NOT,0.00028917828473891855,262.0,expressed,0.0005075236075246184,True
905,DSC1,1823.0,ND,1.7104272908725732e-09,7.0,expressed,1.296545642214461e-08,True
906,SP5,389058.0,NOT,0.012582495159869738,379.0,expressed,0.017693333649715075,True
907,EPHA2,1969.0,ND,0.1212973114517199,477.0,not,0.1475329898844231,False
908,MEA1,4201.0,NOT,1.1776298488446208e-07,80.0,expressed,3.7750149635908004e-07,True
909,VAC14,55697.0,NOT,0.09396487281109463,464.0,not,0.11635317739313739,False
910,SLC46A2,57864.0,NOT,7.556929455863566e-10,0.0,expressed,1.093136886055739e-08,True
911,C6orf201,404220.0,NOT,5.339357587716575e-08,74.0,expressed,1.873601509807106e-07,True
912,ZHX1-C8ORF76,100533106.0,ND,8.02029719177541e-06,175.0,expressed,1.7820017233173017e-05,True
913,ZNF33B,7582.0,NOT,1.98410437411317e-08,56.0,expressed,8.00640108918594e-08,True
914,SP7,121340.0,ND,0.04922607382405606,326.5,expressed,0.06365599410963159,False
915,ACOX3,8310.0,NOT,0.01688572946162479,390.0,expressed,0.02334728481267554,True
916,HSD17B12,51144.0,ND,1.8149519242010384e-07,88.0,expressed,5.533585331904861e-07,True
917,CACNA2D3,55799.0,ND,0.0032882358544318886,333.0,expressed,0.004981083337891168,True
918,MXI1,4601.0,ND,0.9576577827172162,632.0,not,0.9629533292456293,False
919,PDSS1,23590.0,ND,2.478593406448764e-08,60.0,expressed,9.656675935138113e-08,True
920,MYCL,4610.0,NOT,2.6610826344429773e-09,21.0,expressed,1.709564987355985e-08,True
921,ITIH5,80760.0,NOT,3.366814035344517e-09,25.0,expressed,2.0300772237548528e-08,True
922,ALS2,57679.0,NOT,0.5788512112255246,580.0,not,0.6180256287961025,False
923,PLTP,5360.0,NOT,0.0007413258442797535,288.0,expressed,0.0012300839458200693,True
924,RAB41,347517.0,ND,6.625532544994644e-08,78.0,expressed,2.2646122530953575e-07,True
925,BFSP2,8419.0,NOT,0.04294192033341364,409.0,expressed,0.05596542238851155,False
926,FBN2,2201.0,NOT,3.266185610932541e-08,65.0,expressed,1.2228321586222157e-07,True
927,LRRC4,64101.0,ND,0.8810598365200165,622.0,not,0.8959447066095647,False
928,TCN1,6947.0,ND,0.0018508161079109884,315.0,expressed,0.002904510198415909,True
